Day,Month,Year,Temperature,Precipitation,Special Occasion,Qty1,Qty2,Qty3
28,7,2017,30.14725752,8.022238499,1,26,26,28
29,7,2017,30.58461567,10.28320319,1,20,23,20
30,7,2017,21.93035346,13.52818306,1,29,24,27
31,7,2017,19.27626229,13.27584555,1,23,18,19
1,8,2017,27.19815259,7.432947688,1,23,23,20
2,8,2017,31.48715967,10.22432863,1,37,39,39
3,8,2017,25.48066227,15.22655352,1,33,31,28
4,8,2017,21.40563125,10.63126759,1,21,22,20
5,8,2017,17.11720519,17.88292858,1,30,25,30
6,8,2017,29.09048706,5.709657853,1,25,22,24
7,8,2017,28.42210345,13.43899752,1,37,32,34
8,8,2017,24.5951303,7.37725909,1,31,31,28
9,8,2017,30.47986015,8.751308672,1,35,31,32
10,8,2017,23.59072548,9.056460538,1,31,33,27
11,8,2017,27.24281602,13.44017677,1,31,29,33
12,8,2017,21.8731745,5.08328748,1,20,17,16
13,8,2017,22.33347137,10.99152017,1,39,37,43
14,8,2017,29.81479821,9.601365498,1,26,23,28
15,8,2017,21.54315229,5.288636222,1,38,36,40
16,8,2017,29.85210306,9.987875262,1,26,28,24
17,8,2017,35.93392531,15.70575106,1,21,23,17
18,8,2017,29.13289734,17.59258846,1,21,17,23
19,8,2017,17.98978863,10.75295311,1,34,33,38
20,8,2017,26.40015676,7.676586794,1,37,38,39
21,8,2017,26.78698538,9.271381758,1,28,30,32
22,8,2017,20.23127831,8.431580931,1,33,28,35
23,8,2017,21.93696738,11.63237842,1,25,20,28
24,8,2017,30.37726831,5.475294644,1,34,35,32
25,8,2017,23.75510425,7.14996337,1,31,30,35
26,8,2017,25.51276053,5.181953079,1,23,22,18
27,8,2017,17.20832477,12.21758712,1,35,35,39
28,8,2017,28.56285151,4.816994988,1,25,21,27
29,8,2017,20.80291321,18.31710574,1,36,33,36
30,8,2017,15.0997817,6.50817273,1,37,38,37
31,8,2017,29.73197259,2.186961276,1,32,35,32
1,9,2017,22.6073353,13.00479662,1,36,33,40
2,9,2017,24.48629855,7.305028803,1,37,41,37
3,9,2017,26.4906519,17.45247163,1,28,32,25
4,9,2017,27.68205803,9.342058069,1,33,33,28
5,9,2017,18.99440063,7.01792505,1,28,28,27
6,9,2017,24.43566643,9.426267784,1,37,40,40
7,9,2017,26.68621473,10.69468235,1,21,21,22
8,9,2017,22.42738417,7.610282224,1,21,25,17
9,9,2017,34.23881316,5.675743384,1,26,22,26
10,9,2017,17.30159305,17.15314597,1,25,29,26
11,9,2017,20.98979238,16.20715732,1,35,34,37
12,9,2017,31.96977532,9.235557751,1,38,39,37
13,9,2017,27.16449253,10.42051938,1,35,39,37
14,9,2017,23.24370777,19.29602896,1,24,27,25
15,9,2017,16.51114272,9.863091112,1,35,30,38
16,9,2017,26.54459578,18.20954944,1,33,33,28
17,9,2017,26.10591902,14.51133038,1,29,30,27
18,9,2017,19.8491408,6.6190189,1,23,18,24
19,9,2017,20.13095633,12.71545165,1,24,25,27
20,9,2017,25.92525327,10.36217482,1,37,32,37
21,9,2017,20.25283428,7.13333653,1,27,28,26
22,9,2017,21.31955492,5.415467938,1,21,23,24
23,9,2017,19.17889328,11.2836472,1,28,24,32
24,9,2017,36.67303597,7.135071783,1,20,16,24
25,9,2017,24.5667405,12.90030627,1,31,31,35
26,9,2017,26.98055583,7.650883797,1,28,23,28
27,9,2017,28.40291671,11.36399925,1,24,25,19
28,9,2017,23.85747543,13.4493485,1,32,31,28
29,9,2017,16.88497534,10.83701781,1,24,23,21
30,9,2017,23.53169223,15.50198729,1,38,37,42
31,9,2017,30.74443342,11.39203264,1,34,36,36
1,10,2017,21.78758808,5.217647433,1,28,25,30
2,10,2017,31.75456038,9.795811377,1,28,24,27
3,10,2017,27.12264859,4.423260735,1,38,37,38
4,10,2017,19.96483983,12.69499302,1,35,39,32
5,10,2017,29.36182033,12.78425651,1,31,34,28
6,10,2017,25.95395795,0,1,21,20,20
7,10,2017,24.90481026,10.21364488,1,38,37,33
8,10,2017,27.23556595,22.68457099,1,23,25,23
9,10,2017,16.61794168,17.65659736,1,23,18,26
10,10,2017,15.9083427,3.278404548,1,23,25,23
11,10,2017,32.04531598,12.98998357,1,38,41,34
12,10,2017,23.89174307,7.475609961,1,29,33,32
13,10,2017,17.59390565,15.12651586,1,34,38,37
14,10,2017,21.85391574,12.19809056,1,35,35,34
15,10,2017,15.62478885,19.42329404,1,35,32,30
16,10,2017,24.35717202,14.26818489,1,29,30,29
17,10,2017,28.60649051,10.83819715,1,35,39,37
18,10,2017,22.45940372,16.67789852,1,39,39,35
19,10,2017,22.76504351,20.34737696,1,30,31,31
20,10,2017,16.74564991,16.78879582,1,30,30,33
21,10,2017,24.68274452,9.866231659,1,20,18,23
22,10,2017,27.20889858,4.585198566,1,30,28,32
23,10,2017,24.23551251,13.75621923,1,36,31,36
24,10,2017,26.9523326,20.35272744,1,32,30,35
25,10,2017,24.8623288,8.200172452,1,26,25,22
26,10,2017,27.12069336,8.986320906,1,24,20,25
27,10,2017,26.46401077,14.04076234,1,28,23,23
28,10,2017,22.54301079,16.57354714,1,25,29,25
29,10,2017,26.32359727,15.15761291,1,22,26,22
30,10,2017,15.02405103,7.318096216,1,33,31,31
31,10,2017,31.58578176,12.56905121,2,63,67,62
1,11,2017,27.3039093,17.36701936,1,22,20,23
2,11,2017,29.76233313,10.851047,1,26,25,26
3,11,2017,20.31781979,2.893703854,1,26,27,24
4,11,2017,18.63321345,5.639411131,1,30,30,33
5,11,2017,20.71188256,8.039439195,1,28,30,30
6,11,2017,38.78733722,7.552932327,1,28,24,30
7,11,2017,24.33695534,11.66600312,1,29,29,32
8,11,2017,26.26108373,8.865652221,1,33,35,36
9,11,2017,25.16134335,7.709835623,1,28,29,29
10,11,2017,25.46519073,9.812190824,1,24,25,26
11,11,2017,23.09470813,17.67010963,2,58,59,61
12,11,2017,24.0706243,11.33734535,1,28,24,25
13,11,2017,24.10420812,9.485879485,1,35,38,33
14,11,2017,21.4527468,8.397906788,1,27,26,26
15,11,2017,32.25198031,10.32657967,1,31,28,30
16,11,2017,22.29611787,9.381632306,1,33,28,32
17,11,2017,21.60643689,11.17271871,1,31,28,30
18,11,2017,30.80775367,5.91619351,1,30,33,26
19,11,2017,27.8006708,7.302623027,1,32,30,29
20,11,2017,27.94515711,13.56179667,1,25,27,25
21,11,2017,30.45125211,9.650050166,1,39,36,40
22,11,2017,21.61930021,14.67548792,1,38,34,39
23,11,2017,22.99957923,11.67178739,1,22,21,26
24,11,2017,17.10203516,15.36054869,1,29,28,26
25,11,2017,28.09790519,13.87764256,1,24,23,24
26,11,2017,22.97911557,8.710841677,1,28,25,23
27,11,2017,27.02303104,18.2512789,1,23,22,27
28,11,2017,23.36860366,13.64878137,1,24,27,20
29,11,2017,19.1778302,19.26404195,1,32,34,28
30,11,2017,25.30501172,16.88162001,1,38,42,34
31,11,2017,15.86021041,9.920039253,1,26,29,29
1,12,2017,30.00458218,13.82545567,1,35,39,33
2,12,2017,33.21962261,5.75442521,1,21,21,19
3,12,2017,29.09970452,11.339135,1,30,34,27
4,12,2017,27.6188418,10.71487166,1,32,28,30
5,12,2017,23.93492507,7.546924848,1,25,28,23
6,12,2017,29.66974882,0,1,31,34,26
7,12,2017,29.38291473,9.858803583,1,21,22,24
8,12,2017,24.38774034,13.75394856,1,24,19,28
9,12,2017,32.17079099,8.904279419,1,29,24,28
10,12,2017,31.4741368,0.8337723375,1,47,44,50
11,12,2017,33.5399934,17.2249151,1,21,19,16
12,12,2017,23.42987477,6.138774289,1,34,31,32
13,12,2017,21.58804923,5.567686376,1,28,24,23
14,12,2017,33.69201415,6.645702811,1,37,41,40
15,12,2017,28.06879646,4.883733138,1,38,38,36
16,12,2017,19.52413151,7.659491154,1,34,35,29
17,12,2017,18.95780495,2.053347532,1,27,23,30
18,12,2017,29.64672398,0,1,37,40,33
19,12,2017,22.23906245,5.229479609,1,39,41,40
20,12,2017,24.18994982,13.21592136,1,33,35,28
21,12,2017,27.97798609,8.021784378,1,24,22,25
22,12,2017,27.61938726,15.91526426,1,25,24,25
23,12,2017,30.56852942,21.37217044,1,35,39,32
24,12,2017,21.75863725,10.03612916,1,26,27,24
25,12,2017,23.6293123,20.17905561,2,59,63,59
26,12,2017,30.56148623,11.65239701,1,20,21,18
27,12,2017,13.7922794,9.964523614,1,30,29,32
28,12,2017,24.98971523,10.19238738,1,39,35,40
29,12,2017,17.47037881,11.02500289,1,25,22,20
30,12,2017,23.08985316,9.836929169,1,37,32,36
31,12,2017,18.00030981,14.71105387,1,32,27,35
1,1,2018,25.078139,8.835961926,2,57,59,56
2,1,2018,28.02438351,10.03788565,1,38,39,42
3,1,2018,26.87475339,10.06059125,1,25,22,22
4,1,2018,15.70657407,16.09976266,1,20,24,17
5,1,2018,26.13709457,13.70047914,1,30,33,33
6,1,2018,24.66792654,13.22581476,1,21,24,19
7,1,2018,21.82114579,12.19214762,1,30,27,29
8,1,2018,17.13356257,9.141749111,1,23,19,21
9,1,2018,28.47088727,15.66115785,1,36,33,35
10,1,2018,26.53395557,18.50888312,1,37,39,34
11,1,2018,23.34486207,10.94262209,1,38,39,42
12,1,2018,27.91016724,4.981375707,1,28,29,31
13,1,2018,22.41913776,6.286178012,1,28,25,24
14,1,2018,32.39590517,18.41521569,1,31,27,26
15,1,2018,29.49556154,9.907838503,1,22,22,20
16,1,2018,31.05537288,12.19898031,1,39,40,42
17,1,2018,32.58819311,11.689022,1,28,32,26
18,1,2018,23.43178567,16.08848487,1,25,29,29
19,1,2018,22.89960053,13.11846094,1,20,18,19
20,1,2018,24.56186007,10.26661737,1,30,34,33
21,1,2018,21.69143104,8.055293765,1,35,34,39
22,1,2018,30.16778639,5.956760803,1,24,21,28
23,1,2018,24.18368575,7.698293434,1,22,18,26
24,1,2018,27.27485608,12.80580172,1,25,26,29
25,1,2018,19.10353457,19.00169032,1,25,20,24
26,1,2018,24.65945655,10.28613507,1,36,33,32
27,1,2018,29.36573933,14.32240895,1,22,23,22
28,1,2018,12.7269517,8.952535773,1,38,36,37
29,1,2018,30.34153116,13.28126456,1,33,35,33
30,1,2018,25.99110831,7.579098731,1,37,37,40
31,1,2018,32.74228691,16.90539548,1,36,33,38
1,2,2018,20.25831881,16.1991325,1,21,22,16
2,2,2018,28.41100694,9.943929209,1,27,28,28
3,2,2018,26.08600089,10.56599107,1,32,28,28
4,2,2018,3.243836366,4.945875586,1,7,11,5
5,2,2018,22.96014091,3.345980568,1,36,31,40
6,2,2018,28.47248546,3.316346909,1,35,31,34
7,2,2018,24.22498381,15.04263093,1,28,26,28
8,2,2018,23.81270577,16.50181738,1,32,30,28
9,2,2018,25.76735024,9.037515249,1,34,30,34
10,2,2018,18.56879545,1.726712551,1,29,27,33
11,2,2018,34.14168238,7.734063908,1,27,26,27
12,2,2018,24.25420207,9.229250443,1,26,24,24
13,2,2018,31.12826972,0,1,57,61,59
14,2,2018,19.44017003,7.332370584,1,33,37,29
15,2,2018,24.01755568,4.701752271,1,33,33,35
16,2,2018,33.7572199,8.263820631,1,22,23,17
17,2,2018,21.6796664,9.418562732,1,23,26,24
18,2,2018,19.76190012,16.03470628,1,38,42,39
19,2,2018,32.76071123,12.28444204,1,29,29,29
20,2,2018,23.01859273,5.900590502,1,37,37,35
21,2,2018,30.45472312,9.636071482,1,34,37,29
22,2,2018,34.33687448,4.753143884,1,45,44,46
23,2,2018,24.530593,12.5883797,1,36,36,35
24,2,2018,32.55753734,7.853980426,1,27,22,29
25,2,2018,18.58992811,10.67596531,1,31,29,31
26,2,2018,16.3982226,16.29438808,1,33,29,32
27,2,2018,27.53274143,10.97891395,1,32,33,35
28,2,2018,26.62524311,9.049404818,1,39,42,37
29,2,2018,23.43600316,14.24053184,1,39,40,41
30,2,2018,23.22834322,9.571047526,1,27,25,29
31,2,2018,22.46906365,5.643078879,1,26,25,29
1,3,2018,27.1884789,11.51081714,1,29,29,27
2,3,2018,26.81084973,17.2581732,1,39,42,35
3,3,2018,28.25186718,1.966203837,1,33,30,36
4,3,2018,23.93120126,8.360473753,1,37,41,37
5,3,2018,26.94647594,7.690748797,1,20,18,19
6,3,2018,17.10229212,17.34116373,1,30,27,29
7,3,2018,21.62316936,9.218479095,1,26,30,22
8,3,2018,38.61786746,4.420874386,1,52,48,48
9,3,2018,24.28056138,9.922303956,1,30,26,33
10,3,2018,24.25345764,8.498039768,1,29,32,32
11,3,2018,22.5392709,16.79523037,1,38,39,36
12,3,2018,25.01451054,11.62452844,1,33,31,30
13,3,2018,25.22388819,6.089950863,1,35,32,36
14,3,2018,29.13112672,11.71971756,1,36,33,34
15,3,2018,30.68662359,14.24168163,1,28,27,23
16,3,2018,19.71319483,9.299395229,1,38,40,33
17,3,2018,29.72444406,1.235109918,1,23,20,23
18,3,2018,24.91164302,8.819033471,1,35,34,38
19,3,2018,24.38478682,12.6909769,1,34,33,36
20,3,2018,21.46597646,15.33321825,1,20,24,20
21,3,2018,16.80474154,7.866700587,1,31,27,34
22,3,2018,6.596642862,5.960385912,1,5,5,5
23,3,2018,23.61050805,16.03874171,1,25,23,21
24,3,2018,15.16146682,0.6718175461,1,21,23,18
25,3,2018,18.42510553,14.90560836,1,32,31,27
26,3,2018,20.26089302,11.77889181,1,21,18,24
27,3,2018,27.49005419,6.240725002,1,36,31,33
28,3,2018,19.19930957,10.29359562,1,24,28,27
29,3,2018,22.18089034,11.22352212,1,30,27,25
30,3,2018,20.06583296,14.72162197,1,27,24,28
31,3,2018,28.31621891,11.58266533,1,34,38,35
1,4,2018,20.4950806,7.021725016,1,30,31,31
2,4,2018,16.62063099,15.00966691,1,23,26,21
3,4,2018,26.53920535,13.55313768,1,36,40,35
4,4,2018,25.56394912,4.009747357,1,30,26,28
5,4,2018,34.44626246,11.44106139,1,36,32,31
6,4,2018,24.38111534,12.94074535,1,32,28,30
7,4,2018,22.05645962,4.439105362,1,38,33,39
8,4,2018,15.62952861,11.75472976,1,26,22,27
9,4,2018,27.1692839,7.489937925,1,31,33,32
10,4,2018,24.95555771,20.65301224,1,21,16,21
11,4,2018,24.2036458,3.114132662,1,27,28,31
12,4,2018,34.75932169,15.79975446,1,31,31,26
13,4,2018,31.67439248,14.40742087,1,25,29,21
14,4,2018,29.08628591,17.91075421,1,22,25,21
15,4,2018,19.21604089,0,1,30,30,32
16,4,2018,21.94417886,17.62542112,1,21,22,18
17,4,2018,28.72667412,8.421358091,1,37,40,38
18,4,2018,18.02942786,8.042169023,1,33,29,28
19,4,2018,27.90019317,10.78374562,1,28,27,24
20,4,2018,24.06669558,20.14957332,1,20,20,16
21,4,2018,25.01907545,5.476890965,1,35,39,30
22,4,2018,26.28731902,9.910819899,1,34,29,30
23,4,2018,25.25602339,3.931696923,1,36,36,36
24,4,2018,25.22355024,6.536633076,1,21,22,16
25,4,2018,28.7733373,16.93695667,1,31,35,32
26,4,2018,28.50331051,10.40024378,1,34,30,30
27,4,2018,26.25044816,8.849933646,1,28,24,23
28,4,2018,22.35200267,9.512083218,1,38,36,38
29,4,2018,25.1375767,16.15056774,1,30,26,31
30,4,2018,28.65427645,8.224878185,1,22,23,25
31,4,2018,25.8588789,10.46392147,1,25,20,26
1,5,2018,31.6110943,3.907145306,2,54,56,49
2,5,2018,29.88175286,6.961855777,1,36,37,40
3,5,2018,30.74668917,7.816022288,1,39,38,35
4,5,2018,26.98290253,16.70739602,1,31,35,33
5,5,2018,25.08101592,11.88893228,1,31,28,31
6,5,2018,19.44262064,9.859286257,1,37,35,37
7,5,2018,35.82970679,7.518759669,1,39,40,34
8,5,2018,22.76611675,3.832751152,1,38,39,33
9,5,2018,23.07565187,11.36000422,1,28,25,24
10,5,2018,24.06554239,15.29233236,1,28,24,28
11,5,2018,31.24940405,12.4420804,1,34,36,35
12,5,2018,31.00344945,10.48467062,1,20,23,19
13,5,2018,20.52854633,8.920974758,1,26,29,29
14,5,2018,24.36502945,15.23541461,1,24,23,28
15,5,2018,31.12620529,15.43588779,1,32,29,32
16,5,2018,21.97332703,14.28346404,1,32,36,32
17,5,2018,30.52023028,4.503285415,1,53,56,56
18,5,2018,24.49259428,18.01515057,1,22,17,26
19,5,2018,24.53642106,0,1,30,28,26
20,5,2018,24.94885469,15.15570245,1,34,29,31
21,5,2018,25.90617136,16.98712159,1,35,35,38
22,5,2018,25.87582942,14.85883589,1,29,31,29
23,5,2018,24.80611076,10.13320017,1,27,29,28
24,5,2018,15.15295771,10.65301543,1,22,21,24
25,5,2018,22.71038601,17.14306479,1,36,39,33
26,5,2018,26.9765867,1.236173784,1,29,26,28
27,5,2018,31.51470465,10.23713235,1,29,33,30
28,5,2018,25.12541473,7.883724374,1,37,37,32
29,5,2018,26.74618539,15.22815516,1,22,18,20
30,5,2018,35.30913185,4.010282469,1,49,51,47
31,5,2018,21.73364499,10.18469307,1,24,26,25
1,6,2018,25.29704692,6.543943914,1,26,22,24
2,6,2018,23.1520229,16.49769392,1,28,28,32
3,6,2018,26.2755171,1.290854913,1,32,27,28
4,6,2018,30.10851529,2.483100503,1,58,60,60
5,6,2018,26.12107692,0,1,26,29,24
6,6,2018,31.0289288,8.703021709,1,35,34,33
7,6,2018,24.41728756,8.96132084,1,20,20,18
8,6,2018,19.32878069,8.224013529,1,35,32,39
9,6,2018,23.87125984,11.44760282,1,24,19,20
10,6,2018,23.50984705,17.18608478,1,23,26,19
11,6,2018,28.95364959,11.22285653,1,24,25,19
12,6,2018,14.70460068,10.43283244,1,22,22,23
13,6,2018,25.88710994,5.902495668,1,32,30,36
14,6,2018,22.84711846,12.64783869,1,25,28,29
15,6,2018,24.98262487,10.81916314,1,38,42,41
16,6,2018,22.53087414,9.9971382,1,27,22,30
17,6,2018,21.63934441,2.711319671,1,32,34,28
18,6,2018,34.63110905,5.057257955,1,35,32,38
19,6,2018,26.04671271,8.438157169,1,28,31,27
20,6,2018,28.28589417,13.45239111,1,38,40,36
21,6,2018,13.20421938,16.18631126,1,21,22,25
22,6,2018,26.66358672,6.152892182,1,34,29,33
23,6,2018,21.86252326,20.40102667,1,38,38,41
24,6,2018,18.90507167,14.45040712,1,27,24,31
25,6,2018,27.92699411,8.812876774,1,35,36,33
26,6,2018,22.88105262,13.60587453,1,27,30,31
27,6,2018,26.0143419,7.923424127,1,23,22,27
28,6,2018,26.25180485,15.80284719,1,26,21,21
29,6,2018,19.46972917,10.26845811,1,39,37,41
30,6,2018,12.09820373,8.560012086,1,20,19,16
31,6,2018,23.28330646,5.101622756,1,39,35,34
1,7,2018,32.63293624,11.84725494,1,27,30,30
2,7,2018,30.24127202,14.55391351,1,32,29,28
3,7,2018,38.45722613,12.82158366,1,28,31,28
4,7,2018,22.64193373,12.81884338,2,62,66,60
5,7,2018,34.71850283,3.198273305,1,44,47,48
6,7,2018,24.5101638,8.798776932,1,25,27,29
7,7,2018,34.39031602,9.701926041,1,22,26,17
8,7,2018,28.47138085,10.145607,1,36,34,34
9,7,2018,19.75782526,11.3606379,1,25,26,25
10,7,2018,20.56329066,5.298476051,1,34,32,34
11,7,2018,31.87191697,7.308213663,1,29,31,25
12,7,2018,23.53556216,2.053504352,1,33,35,31
13,7,2018,26.94064422,8.301099212,1,36,33,36
14,7,2018,18.63238968,20.53498338,1,36,38,32
15,7,2018,26.20524671,11.1464142,1,26,29,21
16,7,2018,32.33415227,19.85145446,1,39,38,37
17,7,2018,24.75191173,7.633847352,1,33,31,32
18,7,2018,24.51703981,9.875538056,1,24,19,24
19,7,2018,22.70096437,17.88402801,1,39,36,43
20,7,2018,27.77126284,2.28879382,1,20,20,24
21,7,2018,32.48279239,22.63449362,1,21,20,25
22,7,2018,27.39705112,17.44962765,1,23,20,24
23,7,2018,25.83628141,16.66047204,1,39,41,39
24,7,2018,23.81559508,8.221492699,1,35,33,33
25,7,2018,26.21971339,6.320813076,1,37,39,41
26,7,2018,19.03247602,15.54791241,1,21,19,17
27,7,2018,28.7871974,11.32963146,1,26,22,30
28,7,2018,21.86496631,9.269718716,1,37,36,34
29,7,2018,33.56839788,7.532641453,1,25,25,24
30,7,2018,21.76552916,13.46426448,1,29,27,24
31,7,2018,30.64911102,14.17494827,1,29,26,25
1,8,2018,19.55867107,0,1,27,23,31
2,8,2018,31.87960944,11.69102549,1,24,22,24
3,8,2018,21.84101971,6.73508556,1,28,27,25
4,8,2018,24.18907127,10.54911245,1,38,37,34
5,8,2018,24.18054789,16.25522764,1,30,31,33
6,8,2018,21.28004591,13.71586196,1,21,25,19
7,8,2018,23.2264806,16.12780327,1,27,31,25
8,8,2018,20.76784888,4.998557991,1,34,32,36
9,8,2018,19.98454878,10.01008408,1,32,34,31
10,8,2018,27.81929286,10.66997796,1,24,23,24
11,8,2018,25.30541104,9.903639818,1,36,31,37
12,8,2018,21.47932004,17.30262185,1,24,19,21
13,8,2018,27.48126252,9.913627199,1,22,17,24
14,8,2018,29.61018476,12.27411962,1,31,26,28
15,8,2018,27.96364176,12.31277001,1,26,25,27
16,8,2018,30.1974979,13.12804071,1,26,26,30
17,8,2018,12.97244062,5.166364244,1,36,36,33
18,8,2018,25.30738685,11.13808195,1,35,39,30
19,8,2018,17.11483857,3.612334287,1,36,33,40
20,8,2018,22.75116567,4.344047763,1,26,21,25
21,8,2018,21.69195522,9.056037259,1,34,36,36
22,8,2018,12.23629467,10.45870585,1,26,22,22
23,8,2018,17.30056255,13.08472604,1,37,41,38
24,8,2018,28.99265421,17.83859559,1,23,27,21
25,8,2018,29.9169753,0,1,34,29,35
26,8,2018,26.89687568,13.49235374,1,22,24,17
27,8,2018,21.57575392,12.21159501,1,25,26,21
28,8,2018,24.07803128,13.90000178,1,24,26,24
29,8,2018,22.62245418,17.41545501,1,30,34,32
30,8,2018,27.18315777,13.61126207,1,31,26,30
31,8,2018,17.41298105,16.2216855,1,39,43,35
1,9,2018,31.73316843,6.820565642,1,37,36,40
2,9,2018,24.04476088,3.596855147,1,37,40,34
3,9,2018,24.15614326,8.050440414,1,31,31,30
4,9,2018,24.49074755,17.06197801,1,27,24,23
5,9,2018,29.91320697,11.66602341,1,26,26,29
6,9,2018,26.65567289,1.831044152,1,23,22,18
7,9,2018,29.08524382,10.36876926,1,37,33,35
8,9,2018,27.32364418,4.05124608,1,27,22,24
9,9,2018,32.87236821,4.82311714,1,48,45,45
10,9,2018,27.99106504,10.7483015,1,30,30,26
11,9,2018,12.94714789,17.46847287,1,29,28,28
12,9,2018,30.46893679,15.07811945,1,24,21,26
13,9,2018,26.28160398,9.850487963,1,22,24,26
14,9,2018,22.69435259,16.56408606,1,21,19,23
15,9,2018,22.2587408,10.27989415,1,32,32,33
16,9,2018,31.19006516,9.920822835,1,21,22,22
17,9,2018,35.04647635,8.723959733,1,33,32,31
18,9,2018,21.87628516,14.52863952,1,30,34,33
19,9,2018,28.90300835,14.65505081,1,20,23,15
20,9,2018,29.6420333,4.316611454,1,36,31,35
21,9,2018,24.70601299,10.85790082,1,26,21,25
22,9,2018,19.71531044,10.05052241,1,28,25,23
23,9,2018,28.33844495,12.14660212,1,38,39,37
24,9,2018,27.59809688,14.46148188,1,23,19,20
25,9,2018,24.71464104,12.04901374,1,29,29,26
26,9,2018,26.20252848,14.76311594,1,22,26,20
27,9,2018,16.76761048,0,1,32,32,36
28,9,2018,30.42872844,9.034688296,1,34,31,37
29,9,2018,25.74662721,6.763521646,1,27,25,28
30,9,2018,27.1465374,11.85847407,1,34,32,31
31,9,2018,28.31135502,18.72093009,1,24,22,26
1,10,2018,22.50100559,10.65234978,1,22,25,18
2,10,2018,24.38828973,12.50578108,1,37,37,37
3,10,2018,29.38909652,15.06137511,1,24,28,23
4,10,2018,26.53886632,6.467525136,1,37,37,40
5,10,2018,26.58609023,15.21027482,1,25,21,29
6,10,2018,21.34634453,16.6990493,1,32,35,35
7,10,2018,19.46938065,3.481052469,1,33,35,31
8,10,2018,27.82721642,15.30887018,1,21,23,22
9,10,2018,16.34977549,6.939817318,1,24,20,24
10,10,2018,28.32347284,13.08608438,1,28,32,26
11,10,2018,18.81684857,7.883293842,1,36,31,37
12,10,2018,17.96353782,15.45532099,1,27,31,25
13,10,2018,23.47920561,7.881003611,1,20,19,16
14,10,2018,22.53865952,6.916838424,1,22,23,26
15,10,2018,21.56526603,11.67954682,1,33,28,36
16,10,2018,28.10864861,8.899162323,1,25,23,22
17,10,2018,18.37423241,19.65067988,1,22,20,20
18,10,2018,16.71019988,0.3949458438,1,25,24,25
19,10,2018,23.12457592,13.63400686,1,26,22,28
20,10,2018,15.17420409,10.98983951,1,27,22,24
21,10,2018,20.7779418,10.27062444,1,38,37,36
22,10,2018,15.88071158,10.43302479,1,34,35,32
23,10,2018,33.77757682,9.771028793,1,33,36,37
24,10,2018,19.88360503,10.67692161,1,21,18,21
25,10,2018,22.76880164,13.28078709,1,37,33,39
26,10,2018,25.42821134,5.987018398,1,36,33,31
27,10,2018,26.58412983,16.49485249,1,36,32,32
28,10,2018,22.09894114,23.52306503,1,34,29,36
29,10,2018,17.99044447,16.32068412,1,29,25,32
30,10,2018,11.8463928,19.33026811,1,38,39,39
31,10,2018,27.38628182,21.8249474,2,63,62,61
1,11,2018,20.75794118,14.57896644,1,36,35,37
2,11,2018,28.12972028,5.48962283,1,32,32,28
3,11,2018,20.59492434,17.56962439,1,37,41,32
4,11,2018,19.67360489,0,1,39,37,43
5,11,2018,23.76294236,17.02570145,1,30,31,28
6,11,2018,15.70445895,10.0322233,1,27,22,22
7,11,2018,31.06292356,8.32658099,1,22,19,21
8,11,2018,20.85117737,0,1,29,24,33
9,11,2018,33.02202801,7.873107465,1,33,35,31
10,11,2018,15.98194639,9.367374322,1,31,33,29
11,11,2018,16.00860601,6.509205893,2,61,57,62
12,11,2018,20.38947717,12.2657347,1,20,19,16
13,11,2018,30.61366954,12.58995171,1,31,35,32
14,11,2018,26.58491711,3.210570526,1,28,31,24
15,11,2018,30.06464933,12.98715487,1,34,29,35
16,11,2018,26.9034342,5.182745049,1,39,37,34
17,11,2018,24.95838361,11.0989271,1,23,22,27
18,11,2018,20.58735937,3.78658145,1,37,38,38
19,11,2018,24.81477232,14.5080025,1,38,34,37
20,11,2018,19.23110786,10.01296215,1,34,32,37
21,11,2018,20.09708425,10.12585479,1,28,26,28
22,11,2018,23.29811293,18.60597016,1,21,18,19
23,11,2018,18.16114267,10.91007637,1,25,24,24
24,11,2018,28.7551435,14.7820605,1,30,29,29
25,11,2018,23.1478194,11.92189487,1,35,34,34
26,11,2018,22.97267625,12.83442187,1,39,43,39
27,11,2018,20.56687302,3.460830595,1,32,32,34
28,11,2018,23.34154909,14.52022658,1,27,30,30
29,11,2018,30.82600611,15.44397825,1,34,32,34
30,11,2018,23.04767661,10.40961825,1,36,37,40
31,11,2018,25.68750699,15.91482679,1,29,29,27
1,12,2018,28.29974659,15.79828956,1,32,30,29
2,12,2018,28.34719977,17.17392168,1,22,20,18
3,12,2018,25.82554761,10.0231758,1,25,27,20
4,12,2018,26.8675542,15.63434249,1,22,17,24
5,12,2018,23.25371769,16.80696352,1,33,37,29
6,12,2018,21.46291788,7.714208826,1,34,36,33
7,12,2018,22.32047597,12.54362192,1,28,27,27
8,12,2018,32.35683662,6.253426464,1,36,31,31
9,12,2018,30.3423946,15.42606736,1,27,27,29
10,12,2018,20.26350082,7.46569804,1,29,27,26
11,12,2018,19.29319221,15.25402205,1,24,25,24
12,12,2018,24.70645772,13.43235038,1,30,32,31
13,12,2018,16.51540931,11.65352915,1,37,32,36
14,12,2018,18.98557353,10.32557776,1,31,29,29
15,12,2018,18.56973311,11.53971543,1,35,32,31
16,12,2018,26.58724108,17.26671584,1,25,20,20
17,12,2018,34.15367314,12.51894596,1,25,27,29
18,12,2018,20.79730818,9.298167508,1,34,29,38
