Food item,Date,Temperature,Precipitation,Day,Month,Special Occasion Category,Qty,Year
2,2018-06-28,20,17.5,28,6,1,16,2018
3,2018-06-28,22,8.6,28,6,1,48,2018
1,2018-06-29,23,11.5,29,6,1,45,2018
2,2018-06-29,23,30.6,29,6,1,36,2018
3,2018-06-29,29,23.2,29,6,1,7,2018
1,2018-06-30,19,29.0,30,6,1,51,2018
2,2018-06-30,29,27.2,30,6,1,10,2018
3,2018-06-30,25,8.1,30,6,1,39,2018
1,2018-07-01,29,0.8,1,7,1,2,2018
2,2018-07-01,28,25.0,1,7,1,12,2018
3,2018-07-01,21,7.0,1,7,1,13,2018
1,2018-07-02,28,11.2,2,7,1,41,2018
2,2018-07-02,15,4.5,2,7,1,34,2018
3,2018-07-02,26,1.1,2,7,1,45,2018
1,2018-07-03,17,4.9,3,7,1,19,2018
2,2018-07-03,28,1.4,3,7,1,41,2018
3,2018-07-03,16,11.7,3,7,1,15,2018
1,2018-07-04,28,24.9,4,7,1,22,2018
2,2018-07-04,18,6.4,4,7,1,36,2018
3,2018-07-04,16,31.1,4,7,1,17,2018
1,2018-07-05,26,3.0,5,7,1,10,2018
2,2018-07-05,20,11.9,5,7,1,26,2018
3,2018-07-05,22,2.3,5,7,1,50,2018
1,2018-07-06,28,32.0,6,7,1,29,2018
2,2018-07-06,26,24.8,6,7,1,35,2018
3,2018-07-06,18,25.1,6,7,1,7,2018
1,2018-07-07,27,1.5,7,7,1,6,2018
2,2018-07-07,29,16.4,7,7,1,51,2018
3,2018-07-07,25,22.7,7,7,1,26,2018
1,2018-07-08,16,9.6,8,7,1,29,2018
2,2018-07-08,18,14.4,8,7,1,13,2018
3,2018-07-08,23,6.0,8,7,1,29,2018
1,2018-07-09,27,10.3,9,7,1,32,2018
2,2018-07-09,16,25.5,9,7,1,20,2018
3,2018-07-09,20,5.0,9,7,1,3,2018
1,2018-07-10,15,31.6,10,7,1,28,2018
2,2018-07-10,27,31.0,10,7,1,16,2018
3,2018-07-10,19,21.2,10,7,1,6,2018
1,2018-07-11,17,9.6,11,7,1,3,2018
2,2018-07-11,25,13.9,11,7,1,38,2018
3,2018-07-11,29,24.7,11,7,1,35,2018
1,2018-07-12,15,21.7,12,7,1,12,2018
2,2018-07-12,16,28.5,12,7,1,16,2018
3,2018-07-12,25,31.8,12,7,1,46,2018
1,2018-07-13,23,28.6,13,7,1,8,2018
2,2018-07-13,29,15.3,13,7,1,50,2018
3,2018-07-13,18,1.4,13,7,1,29,2018
1,2018-07-14,26,1.8,14,7,2,3,2018
2,2018-07-14,18,26.3,14,7,2,25,2018
3,2018-07-14,28,4.6,14,7,2,17,2018
1,2018-07-15,28,22.7,15,7,1,36,2018
2,2018-07-15,23,7.2,15,7,1,22,2018
3,2018-07-15,20,11.2,15,7,1,2,2018
1,2018-07-16,22,14.7,16,7,1,13,2018
2,2018-07-16,15,1.2,16,7,1,18,2018
3,2018-07-16,28,13.4,16,7,1,46,2018
1,2018-07-17,29,20.0,17,7,1,32,2018
2,2018-07-17,25,23.0,17,7,1,33,2018
3,2018-07-17,26,25.8,17,7,1,8,2018
1,2018-07-18,25,16.2,18,7,1,24,2018
2,2018-07-18,23,8.5,18,7,1,46,2018
3,2018-07-18,29,16.8,18,7,1,22,2018
1,2018-07-19,26,23.3,19,7,1,10,2018
2,2018-07-19,22,1.1,19,7,1,33,2018
3,2018-07-19,16,17.9,19,7,1,41,2018
1,2018-07-20,27,3.4,20,7,1,13,2018
2,2018-07-20,18,12.2,20,7,1,39,2018
3,2018-07-20,16,32.1,20,7,1,26,2018
1,2018-07-21,28,23.0,21,7,1,15,2018
2,2018-07-21,16,2.1,21,7,1,44,2018
3,2018-07-21,15,31.2,21,7,1,3,2018
1,2018-07-22,25,1.8,22,7,1,6,2018
2,2018-07-22,23,2.5,22,7,1,32,2018
3,2018-07-22,23,23.5,22,7,1,8,2018
1,2018-07-23,22,23.7,23,7,1,20,2018
2,2018-07-23,28,20.4,23,7,1,7,2018
3,2018-07-23,25,29.4,23,7,1,4,2018
1,2018-07-24,20,27.0,24,7,1,26,2018
2,2018-07-24,29,21.4,24,7,1,41,2018
3,2018-07-24,26,24.2,24,7,1,11,2018
1,2018-07-25,16,2.7,25,7,1,23,2018
2,2018-07-25,26,5.9,25,7,1,45,2018
3,2018-07-25,17,7.8,25,7,1,46,2018
1,2018-07-26,18,24.6,26,7,1,29,2018
2,2018-07-26,21,14.7,26,7,1,32,2018
3,2018-07-26,17,6.0,26,7,1,6,2018
1,2018-07-27,16,21.7,27,7,1,37,2018
2,2018-07-27,22,32.0,27,7,1,3,2018
3,2018-07-27,26,7.2,27,7,1,35,2018
1,2018-07-28,27,3.1,28,7,1,15,2018
2,2018-07-28,15,27.7,28,7,1,49,2018
3,2018-07-28,28,31.5,28,7,1,24,2018
1,2018-07-29,18,20.9,29,7,1,28,2018
2,2018-07-29,26,25.4,29,7,1,24,2018
3,2018-07-29,16,28.5,29,7,1,32,2018
1,2018-07-30,23,14.8,30,7,1,34,2018
2,2018-07-30,18,28.7,30,7,1,34,2018
3,2018-07-30,18,14.3,30,7,1,42,2018
1,2018-07-31,17,19.8,31,7,1,12,2018
2,2018-07-31,17,20.7,31,7,1,40,2018
3,2018-07-31,19,24.3,31,7,1,35,2018
1,2018-08-01,24,23.7,1,8,1,48,2018
2,2018-08-01,28,6.5,1,8,1,44,2018
3,2018-08-01,28,31.9,1,8,1,37,2018
1,2018-08-02,19,3.0,2,8,1,41,2018
2,2018-08-02,28,3.9,2,8,1,47,2018
3,2018-08-02,28,17.3,2,8,1,25,2018
1,2018-08-03,18,19.8,3,8,1,6,2018
2,2018-08-03,15,13.3,3,8,1,28,2018
3,2018-08-03,16,28.3,3,8,1,5,2018
1,2018-08-04,29,19.6,4,8,1,12,2018
2,2018-08-04,22,13.5,4,8,1,23,2018
3,2018-08-04,29,8.3,4,8,1,10,2018
1,2018-08-05,17,14.9,5,8,1,16,2018
2,2018-08-05,24,15.2,5,8,1,12,2018
3,2018-08-05,28,5.5,5,8,1,5,2018
1,2018-08-06,18,19.6,6,8,1,12,2018
2,2018-08-06,15,8.9,6,8,1,20,2018
3,2018-08-06,26,2.0,6,8,1,37,2018
1,2018-08-07,29,22.0,7,8,1,37,2018
2,2018-08-07,15,27.8,7,8,1,44,2018
3,2018-08-07,22,19.5,7,8,1,15,2018
1,2018-08-08,20,7.4,8,8,1,20,2018
2,2018-08-08,16,32.4,8,8,1,9,2018
3,2018-08-08,29,8.2,8,8,1,26,2018
1,2018-08-09,27,21.3,9,8,1,35,2018
2,2018-08-09,20,6.6,9,8,1,5,2018
3,2018-08-09,15,17.0,9,8,1,14,2018
1,2018-08-10,26,5.5,10,8,1,50,2018
2,2018-08-10,22,22.8,10,8,1,34,2018
3,2018-08-10,23,21.3,10,8,1,39,2018
1,2018-08-11,29,8.9,11,8,1,43,2018
2,2018-08-11,16,11.8,11,8,1,38,2018
3,2018-08-11,18,4.8,11,8,1,45,2018
1,2018-08-12,18,23.3,12,8,1,42,2018
2,2018-08-12,26,22.3,12,8,1,50,2018
3,2018-08-12,19,3.8,12,8,1,8,2018
1,2018-08-13,27,15.0,13,8,1,5,2018
2,2018-08-13,29,6.5,13,8,1,34,2018
3,2018-08-13,15,27.6,13,8,1,26,2018
1,2018-08-14,25,22.7,14,8,1,50,2018
2,2018-08-14,16,20.6,14,8,1,8,2018
3,2018-08-14,29,19.1,14,8,1,12,2018
1,2018-08-15,25,30.6,15,8,2,46,2018
2,2018-08-15,18,22.4,15,8,2,19,2018
3,2018-08-15,29,21.9,15,8,2,48,2018
1,2018-08-16,19,19.3,16,8,1,28,2018
2,2018-08-16,16,32.8,16,8,1,6,2018
3,2018-08-16,29,32.1,16,8,1,41,2018
1,2018-08-17,23,28.7,17,8,4,9,2018
2,2018-08-17,19,18.9,17,8,4,41,2018
3,2018-08-17,25,28.9,17,8,4,38,2018
1,2018-08-18,28,30.4,18,8,1,19,2018
2,2018-08-18,20,29.6,18,8,1,13,2018
3,2018-08-18,23,11.0,18,8,1,45,2018
1,2018-08-19,25,12.8,19,8,1,7,2018
2,2018-08-19,23,11.3,19,8,1,1,2018
3,2018-08-19,26,20.3,19,8,1,15,2018
1,2018-08-20,19,13.0,20,8,1,29,2018
2,2018-08-20,23,19.9,20,8,1,32,2018
3,2018-08-20,15,15.0,20,8,1,38,2018
1,2018-08-21,24,19.6,21,8,1,8,2018
2,2018-08-21,28,21.4,21,8,1,2,2018
3,2018-08-21,28,16.8,21,8,1,21,2018
1,2018-08-22,24,31.2,22,8,4,2,2018
2,2018-08-22,20,30.1,22,8,4,29,2018
3,2018-08-22,24,4.3,22,8,4,5,2018
1,2018-08-23,16,17.7,23,8,1,15,2018
2,2018-08-23,26,16.1,23,8,1,43,2018
3,2018-08-23,21,26.8,23,8,1,50,2018
1,2018-08-24,26,31.4,24,8,1,45,2018
2,2018-08-24,19,7.1,24,8,1,16,2018
3,2018-08-24,29,3.1,24,8,1,15,2018
1,2018-08-25,23,21.8,25,8,2,51,2018
2,2018-08-25,29,7.1,25,8,2,13,2018
3,2018-08-25,20,7.0,25,8,2,14,2018
1,2018-08-26,27,20.6,26,8,2,52,2018
2,2018-08-26,28,10.6,26,8,2,47,2018
3,2018-08-26,26,18.1,26,8,2,16,2018
1,2018-08-27,24,20.3,27,8,1,18,2018
2,2018-08-27,16,9.5,27,8,1,4,2018
3,2018-08-27,24,4.7,27,8,1,11,2018
1,2018-08-28,21,22.6,28,8,1,10,2018
2,2018-08-28,21,17.6,28,8,1,7,2018
3,2018-08-28,29,4.2,28,8,1,42,2018
1,2018-08-29,27,9.0,29,8,1,36,2018
2,2018-08-29,18,16.3,29,8,1,7,2018
3,2018-08-29,20,18.4,29,8,1,45,2018
1,2018-08-30,24,4.4,30,8,1,13,2018
2,2018-08-30,21,21.2,30,8,1,21,2018
3,2018-08-30,20,19.8,30,8,1,26,2018
1,2018-08-31,23,21.5,31,8,1,24,2018
2,2018-08-31,24,12.3,31,8,1,42,2018
3,2018-08-31,22,25.4,31,8,1,49,2018
1,2018-09-01,24,9.0,1,9,1,4,2018
2,2018-09-01,16,24.2,1,9,1,36,2018
3,2018-09-01,26,22.3,1,9,1,25,2018
1,2018-09-02,16,25.3,2,9,1,10,2018
2,2018-09-02,15,14.4,2,9,1,5,2018
3,2018-09-02,29,8.3,2,9,1,44,2018
1,2018-09-03,16,15.9,3,9,3,21,2018
2,2018-09-03,15,6.5,3,9,3,37,2018
3,2018-09-03,29,8.2,3,9,3,7,2018
1,2018-09-04,25,8.2,4,9,1,14,2018
2,2018-09-04,27,19.8,4,9,1,25,2018
3,2018-09-04,16,9.6,4,9,1,7,2018
1,2018-09-05,19,22.4,5,9,1,42,2018
2,2018-09-05,20,15.1,5,9,1,41,2018
3,2018-09-05,15,1.3,5,9,1,24,2018
1,2018-09-06,26,27.0,6,9,1,4,2018
2,2018-09-06,24,11.6,6,9,1,32,2018
3,2018-09-06,21,25.5,6,9,1,36,2018
1,2018-09-07,22,21.4,7,9,1,36,2018
2,2018-09-07,17,13.6,7,9,1,33,2018
3,2018-09-07,25,11.8,7,9,1,39,2018
1,2018-09-08,18,15.0,8,9,1,2,2018
2,2018-09-08,26,26.4,8,9,1,27,2018
3,2018-09-08,19,9.5,8,9,1,8,2018
1,2018-09-09,16,22.6,9,9,1,44,2018
2,2018-09-09,27,15.4,9,9,1,22,2018
3,2018-09-09,20,2.5,9,9,1,44,2018
1,2018-09-10,16,12.4,10,9,1,35,2018
2,2018-09-10,16,15.1,10,9,1,52,2018
3,2018-09-10,22,19.4,10,9,1,36,2018
1,2018-09-11,19,6.4,11,9,1,31,2018
2,2018-09-11,29,7.2,11,9,1,16,2018
3,2018-09-11,24,3.9,11,9,1,16,2018
1,2018-09-12,26,11.9,12,9,1,12,2018
2,2018-09-12,22,26.3,12,9,1,16,2018
3,2018-09-12,28,8.3,12,9,1,28,2018
1,2018-09-13,17,5.7,13,9,3,5,2018
2,2018-09-13,18,30.5,13,9,3,44,2018
3,2018-09-13,15,27.7,13,9,3,21,2018
1,2018-09-14,18,20.8,14,9,1,18,2018
2,2018-09-14,22,25.0,14,9,1,33,2018
3,2018-09-14,19,27.2,14,9,1,38,2018
1,2018-09-15,18,23.5,15,9,1,14,2018
2,2018-09-15,18,10.5,15,9,1,50,2018
3,2018-09-15,27,12.3,15,9,1,21,2018
1,2018-09-16,16,30.8,16,9,1,9,2018
2,2018-09-16,15,10.6,16,9,1,52,2018
3,2018-09-16,28,15.1,16,9,1,4,2018
1,2018-09-17,16,17.3,17,9,1,35,2018
2,2018-09-17,20,16.7,17,9,1,22,2018
3,2018-09-17,26,28.0,17,9,1,42,2018
1,2018-09-18,26,30.6,18,9,1,42,2018
2,2018-09-18,20,27.0,18,9,1,35,2018
3,2018-09-18,28,28.9,18,9,1,30,2018
1,2018-09-19,28,26.6,19,9,1,16,2018
2,2018-09-19,21,10.5,19,9,1,9,2018
3,2018-09-19,29,13.7,19,9,1,2,2018
1,2018-09-20,25,23.0,20,9,1,18,2018
2,2018-09-20,28,32.0,20,9,1,10,2018
3,2018-09-20,23,19.2,20,9,1,33,2018
1,2018-09-21,18,20.2,21,9,4,1,2018
2,2018-09-21,28,29.5,21,9,4,46,2018
3,2018-09-21,27,11.0,21,9,4,35,2018
1,2018-09-22,23,27.2,22,9,1,13,2018
2,2018-09-22,19,4.7,22,9,1,21,2018
3,2018-09-22,16,17.0,22,9,1,15,2018
1,2018-09-23,18,3.4,23,9,1,12,2018
2,2018-09-23,26,10.8,23,9,1,14,2018
3,2018-09-23,18,14.9,23,9,1,6,2018
1,2018-09-24,27,1.4,24,9,1,2,2018
2,2018-09-24,26,12.5,24,9,1,31,2018
3,2018-09-24,17,18.9,24,9,1,34,2018
1,2018-09-25,24,7.6,25,9,1,11,2018
2,2018-09-25,16,2.6,25,9,1,15,2018
3,2018-09-25,23,14.6,25,9,1,9,2018
1,2018-09-26,17,3.2,26,9,1,28,2018
2,2018-09-26,28,9.3,26,9,1,7,2018
3,2018-09-26,26,20.6,26,9,1,4,2018
1,2018-09-27,21,8.1,27,9,1,37,2018
2,2018-09-27,21,7.9,27,9,1,29,2018
3,2018-09-27,18,21.8,27,9,1,38,2018
1,2018-09-28,21,24.0,28,9,1,37,2018
2,2018-09-28,18,13.8,28,9,1,35,2018
3,2018-09-28,21,17.6,28,9,1,22,2018
1,2018-09-29,28,6.5,29,9,1,22,2018
2,2018-09-29,19,1.2,29,9,1,2,2018
3,2018-09-29,28,16.2,29,9,1,38,2018
1,2018-09-30,29,19.4,30,9,1,23,2018
2,2018-09-30,24,6.9,30,9,1,5,2018
3,2018-09-30,15,11.2,30,9,1,26,2018
1,2018-10-01,16,20.9,1,10,1,18,2018
2,2018-10-01,19,31.5,1,10,1,36,2018
3,2018-10-01,15,4.3,1,10,1,11,2018
1,2018-10-02,29,16.8,2,10,2,26,2018
2,2018-10-02,28,5.6,2,10,2,52,2018
3,2018-10-02,26,21.7,2,10,2,35,2018
1,2018-10-03,23,20.5,3,10,1,29,2018
2,2018-10-03,20,13.4,3,10,1,42,2018
3,2018-10-03,27,5.1,3,10,1,17,2018
1,2018-10-04,22,10.9,4,10,1,1,2018
2,2018-10-04,16,14.8,4,10,1,29,2018
3,2018-10-04,15,27.7,4,10,1,40,2018
1,2018-10-05,19,27.2,5,10,1,34,2018
2,2018-10-05,22,29.4,5,10,1,8,2018
3,2018-10-05,15,20.4,5,10,1,23,2018
1,2018-10-06,22,29.0,6,10,1,5,2018
2,2018-10-06,26,17.2,6,10,1,37,2018
3,2018-10-06,22,2.1,6,10,1,23,2018
1,2018-10-07,25,21.9,7,10,1,51,2018
2,2018-10-07,22,4.2,7,10,1,17,2018
3,2018-10-07,19,17.1,7,10,1,40,2018
1,2018-10-08,24,15.6,8,10,1,36,2018
2,2018-10-08,25,31.9,8,10,1,19,2018
3,2018-10-08,21,25.9,8,10,1,51,2018
1,2018-10-09,25,14.0,9,10,1,5,2018
2,2018-10-09,28,27.4,9,10,1,8,2018
3,2018-10-09,24,1.5,9,10,1,32,2018
1,2018-10-10,26,29.6,10,10,1,8,2018
2,2018-10-10,22,20.8,10,10,1,2,2018
3,2018-10-10,29,7.4,10,10,1,49,2018
1,2018-10-11,18,20.5,11,10,1,14,2018
2,2018-10-11,23,21.4,11,10,1,50,2018
3,2018-10-11,24,26.4,11,10,1,12,2018
1,2018-10-12,25,32.2,12,10,1,13,2018
2,2018-10-12,19,30.2,12,10,1,16,2018
3,2018-10-12,26,5.8,12,10,1,10,2018
1,2018-10-13,29,4.3,13,10,1,18,2018
2,2018-10-13,21,3.8,13,10,1,40,2018
3,2018-10-13,25,18.4,13,10,1,25,2018
1,2018-10-14,16,31.0,14,10,1,30,2018
2,2018-10-14,18,4.7,14,10,1,32,2018
3,2018-10-14,17,29.2,14,10,1,21,2018
1,2018-10-15,17,22.3,15,10,1,30,2018
2,2018-10-15,21,28.9,15,10,1,12,2018
3,2018-10-15,23,18.2,15,10,1,21,2018
1,2018-10-16,27,7.9,16,10,3,8,2018
2,2018-10-16,28,24.1,16,10,3,7,2018
3,2018-10-16,21,21.8,16,10,3,11,2018
1,2018-10-17,20,24.9,17,10,3,25,2018
2,2018-10-17,20,18.1,17,10,3,13,2018
3,2018-10-17,16,4.3,17,10,3,21,2018
1,2018-10-18,29,3.7,18,10,3,50,2018
2,2018-10-18,29,16.4,18,10,3,23,2018
3,2018-10-18,22,11.8,18,10,3,22,2018
1,2018-10-19,25,25.1,19,10,3,33,2018
2,2018-10-19,22,20.4,19,10,3,19,2018
3,2018-10-19,21,22.8,19,10,3,39,2018
1,2018-10-20,26,21.2,20,10,1,37,2018
2,2018-10-20,29,5.9,20,10,1,16,2018
3,2018-10-20,22,8.7,20,10,1,5,2018
1,2018-10-21,17,32.5,21,10,1,40,2018
2,2018-10-21,17,13.6,21,10,1,42,2018
3,2018-10-21,16,7.3,21,10,1,10,2018
1,2018-10-22,19,24.3,22,10,1,39,2018
2,2018-10-22,25,6.8,22,10,1,41,2018
3,2018-10-22,27,18.0,22,10,1,36,2018
1,2018-10-23,20,27.9,23,10,1,12,2018
2,2018-10-23,15,1.2,23,10,1,34,2018
3,2018-10-23,19,12.6,23,10,1,11,2018
1,2018-10-24,17,27.7,24,10,3,6,2018
2,2018-10-24,22,16.9,24,10,3,4,2018
3,2018-10-24,29,15.2,24,10,3,20,2018
1,2018-10-25,24,29.2,25,10,1,35,2018
2,2018-10-25,24,13.3,25,10,1,21,2018
3,2018-10-25,20,23.1,25,10,1,21,2018
1,2018-10-26,24,20.6,26,10,1,4,2018
2,2018-10-26,26,26.2,26,10,1,20,2018
3,2018-10-26,15,19.6,26,10,1,4,2018
1,2018-10-27,27,21.4,27,10,3,24,2018
2,2018-10-27,19,19.4,27,10,3,52,2018
3,2018-10-27,18,2.5,27,10,3,24,2018
1,2018-10-28,16,20.0,28,10,1,19,2018
2,2018-10-28,29,1.5,28,10,1,19,2018
3,2018-10-28,15,21.2,28,10,1,19,2018
1,2018-10-29,20,23.1,29,10,1,12,2018
2,2018-10-29,28,32.2,29,10,1,31,2018
3,2018-10-29,18,17.4,29,10,1,48,2018
1,2018-10-30,27,5.5,30,10,1,49,2018
2,2018-10-30,21,8.3,30,10,1,52,2018
3,2018-10-30,15,19.9,30,10,1,47,2018
1,2018-10-31,25,24.3,31,10,1,45,2018
2,2018-10-31,15,14.3,31,10,1,4,2018
3,2018-10-31,18,25.9,31,10,1,27,2018
1,2018-11-01,29,13.9,1,11,1,14,2018
2,2018-11-01,26,13.1,1,11,1,9,2018
3,2018-11-01,24,19.6,1,11,1,52,2018
1,2018-11-02,27,32.1,2,11,1,3,2018
2,2018-11-02,27,23.2,2,11,1,30,2018
3,2018-11-02,28,19.6,2,11,1,6,2018
1,2018-11-03,15,30.5,3,11,1,51,2018
2,2018-11-03,19,2.6,3,11,1,35,2018
3,2018-11-03,28,8.0,3,11,1,5,2018
1,2018-11-04,27,15.6,4,11,1,20,2018
2,2018-11-04,15,14.7,4,11,1,5,2018
3,2018-11-04,18,5.1,4,11,1,4,2018
1,2018-11-05,28,24.1,5,11,1,50,2018
2,2018-11-05,17,14.8,5,11,1,36,2018
3,2018-11-05,20,2.6,5,11,1,46,2018
1,2018-11-06,26,5.0,6,11,3,31,2018
2,2018-11-06,18,21.8,6,11,3,36,2018
3,2018-11-06,19,3.0,6,11,3,44,2018
1,2018-11-07,24,9.8,7,11,3,28,2018
2,2018-11-07,21,8.7,7,11,3,28,2018
3,2018-11-07,28,8.8,7,11,3,16,2018
1,2018-11-08,20,14.5,8,11,3,25,2018
2,2018-11-08,27,9.4,8,11,3,9,2018
3,2018-11-08,27,28.1,8,11,3,43,2018
1,2018-11-09,18,20.6,9,11,3,43,2018
2,2018-11-09,23,11.9,9,11,3,50,2018
3,2018-11-09,15,25.5,9,11,3,6,2018
1,2018-11-10,29,8.4,10,11,1,32,2018
2,2018-11-10,22,18.3,10,11,1,24,2018
3,2018-11-10,29,29.0,10,11,1,21,2018
1,2018-11-11,24,27.3,11,11,1,14,2018
2,2018-11-11,23,16.6,11,11,1,21,2018
3,2018-11-11,16,5.4,11,11,1,23,2018
1,2018-11-12,24,6.9,12,11,1,49,2018
2,2018-11-12,17,10.7,12,11,1,21,2018
3,2018-11-12,26,12.0,12,11,1,41,2018
1,2018-11-13,15,5.6,13,11,3,4,2018
2,2018-11-13,29,8.8,13,11,3,7,2018
3,2018-11-13,20,18.8,13,11,3,17,2018
1,2018-11-14,22,4.5,14,11,1,34,2018
2,2018-11-14,26,23.9,14,11,1,41,2018
3,2018-11-14,21,23.5,14,11,1,17,2018
1,2018-11-15,16,3.4,15,11,1,6,2018
2,2018-11-15,16,16.3,15,11,1,21,2018
3,2018-11-15,19,31.1,15,11,1,48,2018
1,2018-11-16,23,22.2,16,11,1,34,2018
2,2018-11-16,17,21.6,16,11,1,22,2018
3,2018-11-16,26,2.8,16,11,1,40,2018
1,2018-11-17,20,26.6,17,11,1,10,2018
2,2018-11-17,17,2.5,17,11,1,49,2018
3,2018-11-17,21,28.7,17,11,1,26,2018
1,2018-11-18,29,25.1,18,11,1,52,2018
2,2018-11-18,20,1.4,18,11,1,40,2018
3,2018-11-18,19,21.9,18,11,1,52,2018
1,2018-11-19,26,9.0,19,11,1,41,2018
2,2018-11-19,22,32.3,19,11,1,26,2018
3,2018-11-19,15,1.7,19,11,1,25,2018
1,2018-11-20,22,15.6,20,11,1,8,2018
2,2018-11-20,26,18.0,20,11,1,52,2018
3,2018-11-20,17,4.2,20,11,1,52,2018
1,2018-11-21,21,27.1,21,11,4,50,2018
2,2018-11-21,25,25.6,21,11,4,51,2018
3,2018-11-21,25,7.3,21,11,4,10,2018
1,2018-11-22,22,10.0,22,11,1,28,2018
2,2018-11-22,23,19.3,22,11,1,21,2018
3,2018-11-22,22,26.3,22,11,1,47,2018
1,2018-11-23,29,30.1,23,11,3,40,2018
2,2018-11-23,16,5.9,23,11,3,20,2018
3,2018-11-23,20,26.2,23,11,3,7,2018
1,2018-11-24,17,12.4,24,11,3,27,2018
2,2018-11-24,16,6.2,24,11,3,38,2018
3,2018-11-24,15,19.9,24,11,3,8,2018
1,2018-11-25,19,24.2,25,11,1,48,2018
2,2018-11-25,25,10.8,25,11,1,30,2018
3,2018-11-25,20,31.8,25,11,1,19,2018
1,2018-11-26,23,26.5,26,11,1,46,2018
2,2018-11-26,21,31.7,26,11,1,45,2018
3,2018-11-26,21,4.7,26,11,1,30,2018
1,2018-11-27,27,11.1,27,11,1,28,2018
2,2018-11-27,20,32.2,27,11,1,27,2018
3,2018-11-27,19,18.7,27,11,1,33,2018
1,2018-11-28,18,23.8,28,11,1,34,2018
2,2018-11-28,24,3.3,28,11,1,5,2018
3,2018-11-28,17,6.8,28,11,1,29,2018
1,2018-11-29,23,27.0,29,11,1,50,2018
2,2018-11-29,20,23.5,29,11,1,44,2018
3,2018-11-29,23,15.9,29,11,1,47,2018
1,2018-11-30,26,15.5,30,11,1,21,2018
2,2018-11-30,22,16.6,30,11,1,3,2018
3,2018-11-30,26,11.5,30,11,1,26,2018
1,2018-12-01,19,4.4,1,12,1,26,2018
2,2018-12-01,28,23.8,1,12,1,35,2018
3,2018-12-01,18,29.8,1,12,1,51,2018
1,2018-12-02,29,6.9,2,12,1,11,2018
2,2018-12-02,23,14.7,2,12,1,22,2018
3,2018-12-02,15,27.7,2,12,1,11,2018
1,2018-12-03,28,32.1,3,12,1,35,2018
2,2018-12-03,15,4.8,3,12,1,16,2018
3,2018-12-03,16,11.2,3,12,1,40,2018
1,2018-12-04,22,3.0,4,12,1,39,2018
2,2018-12-04,20,28.2,4,12,1,1,2018
3,2018-12-04,22,3.1,4,12,1,3,2018
1,2018-12-05,18,28.5,5,12,1,47,2018
2,2018-12-05,20,12.3,5,12,1,21,2018
3,2018-12-05,17,25.2,5,12,1,46,2018
1,2018-12-06,18,30.8,6,12,1,12,2018
2,2018-12-06,15,25.3,6,12,1,35,2018
3,2018-12-06,26,22.1,6,12,1,18,2018
1,2018-12-07,17,29.8,7,12,1,27,2018
2,2018-12-07,21,6.2,7,12,1,34,2018
3,2018-12-07,22,12.9,7,12,1,14,2018
1,2018-12-08,18,13.0,8,12,1,35,2018
2,2018-12-08,17,32.1,8,12,1,14,2018
3,2018-12-08,25,14.3,8,12,1,25,2018
1,2018-12-09,22,24.5,9,12,1,26,2018
2,2018-12-09,20,9.8,9,12,1,48,2018
3,2018-12-09,23,10.2,9,12,1,51,2018
1,2018-12-10,17,24.9,10,12,1,9,2018
2,2018-12-10,26,1.4,10,12,1,7,2018
3,2018-12-10,28,24.1,10,12,1,19,2018
1,2018-12-11,29,15.2,11,12,1,38,2018
2,2018-12-11,19,18.1,11,12,1,40,2018
3,2018-12-11,15,8.5,11,12,1,33,2018
1,2018-12-12,22,9.9,12,12,1,14,2018
2,2018-12-12,25,3.2,12,12,1,41,2018
3,2018-12-12,25,24.2,12,12,1,41,2018
1,2018-12-13,18,2.9,13,12,1,28,2018
2,2018-12-13,22,28.9,13,12,1,46,2018
3,2018-12-13,20,29.4,13,12,1,16,2018
1,2018-12-14,27,27.6,14,12,1,48,2018
2,2018-12-14,28,14.5,14,12,1,11,2018
3,2018-12-14,28,28.2,14,12,1,21,2018
1,2018-12-15,19,8.9,15,12,1,37,2018
2,2018-12-15,17,16.4,15,12,1,9,2018
3,2018-12-15,27,1.8,15,12,1,35,2018
1,2018-12-16,15,2.9,16,12,1,32,2018
2,2018-12-16,15,1.6,16,12,1,23,2018
3,2018-12-16,29,3.4,16,12,1,12,2018
1,2018-12-17,28,25.6,17,12,1,41,2018
2,2018-12-17,17,29.4,17,12,1,29,2018
3,2018-12-17,20,20.2,17,12,1,51,2018
1,2018-12-18,20,19.7,18,12,1,29,2018
2,2018-12-18,17,8.4,18,12,1,7,2018
3,2018-12-18,26,4.1,18,12,1,22,2018
1,2018-12-19,26,16.4,19,12,1,22,2018
2,2018-12-19,26,31.2,19,12,1,34,2018
3,2018-12-19,25,24.6,19,12,1,1,2018
1,2018-12-20,22,21.1,20,12,1,6,2018
2,2018-12-20,20,8.9,20,12,1,17,2018
3,2018-12-20,27,15.9,20,12,1,26,2018
1,2018-12-21,25,5.3,21,12,1,42,2018
2,2018-12-21,15,15.2,21,12,1,45,2018
3,2018-12-21,15,20.7,21,12,1,14,2018
1,2018-12-22,17,15.1,22,12,1,20,2018
2,2018-12-22,22,19.7,22,12,1,38,2018
3,2018-12-22,15,1.0,22,12,1,8,2018
1,2018-12-23,25,27.8,23,12,1,33,2018
2,2018-12-23,24,15.6,23,12,1,49,2018
3,2018-12-23,28,13.5,23,12,1,41,2018
