Date,Week,Food_Item_1,Food_Item_2,Food_Item_3,Food_Item_4,Food_Item_5,Event,Inventory_Status
2013-07-27,30,Food_Item_1:63,Food_Item_2:36,Food_Item_3:57,Food_Item_4:44,Food_Item_5:72,Seasonal,Correct
2013-07-28,30,Food_Item_1:63,Food_Item_2:34,Food_Item_3:50,Food_Item_4:21,Food_Item_5:59,Valentine's_Day,Correct
2013-07-29,31,Food_Item_1:78,Food_Item_2:59,Food_Item_3:34,Food_Item_4:61,Food_Item_5:24,Seasonal,Correct
2013-07-30,31,Food_Item_1:64,Food_Item_2:39,Food_Item_3:61,Food_Item_4:46,Food_Item_5:27,None,Overflow
2013-07-31,31,Food_Item_1:39,Food_Item_2:51,Food_Item_3:27,Food_Item_4:26,Food_Item_5:35,Valentine's_Day,Correct
2013-08-01,31,Food_Item_1:49,Food_Item_2:43,Food_Item_3:62,Food_Item_4:80,Food_Item_5:67,Seasonal,Correct
2013-08-02,31,Food_Item_1:57,Food_Item_2:67,Food_Item_3:66,Food_Item_4:29,Food_Item_5:76,None,Underflow
2013-08-03,31,Food_Item_1:51,Food_Item_2:59,Food_Item_3:46,Food_Item_4:80,Food_Item_5:80,None,Correct
2013-08-04,31,Food_Item_1:33,Food_Item_2:48,Food_Item_3:48,Food_Item_4:80,Food_Item_5:35,Valentine's_Day,Underflow
2013-08-05,32,Food_Item_1:63,Food_Item_2:43,Food_Item_3:54,Food_Item_4:77,Food_Item_5:61,None,Correct
2013-08-06,32,Food_Item_1:32,Food_Item_2:27,Food_Item_3:80,Food_Item_4:74,Food_Item_5:72,None,Correct
2013-08-07,32,Food_Item_1:61,Food_Item_2:60,Food_Item_3:58,Food_Item_4:21,Food_Item_5:23,Special_Event,Correct
2013-08-08,32,Food_Item_1:28,Food_Item_2:70,Food_Item_3:56,Food_Item_4:33,Food_Item_5:24,Valentine's_Day,Correct
2013-08-09,32,Food_Item_1:57,Food_Item_2:33,Food_Item_3:72,Food_Item_4:75,Food_Item_5:34,None,Correct
2013-08-10,32,Food_Item_1:77,Food_Item_2:58,Food_Item_3:20,Food_Item_4:37,Food_Item_5:74,Christmas,Overflow
2013-08-11,32,Food_Item_1:54,Food_Item_2:36,Food_Item_3:71,Food_Item_4:31,Food_Item_5:27,Seasonal,Underflow
2013-08-12,33,Food_Item_1:20,Food_Item_2:42,Food_Item_3:70,Food_Item_4:70,Food_Item_5:35,None,Underflow
2013-08-13,33,Food_Item_1:36,Food_Item_2:23,Food_Item_3:28,Food_Item_4:67,Food_Item_5:46,None,Correct
2013-08-14,33,Food_Item_1:50,Food_Item_2:48,Food_Item_3:69,Food_Item_4:43,Food_Item_5:52,None,Correct
2013-08-15,33,Food_Item_1:34,Food_Item_2:80,Food_Item_3:59,Food_Item_4:22,Food_Item_5:66,Special_Event,Overflow
2013-08-16,33,Food_Item_1:53,Food_Item_2:39,Food_Item_3:49,Food_Item_4:61,Food_Item_5:21,None,Correct
2013-08-17,33,Food_Item_1:45,Food_Item_2:47,Food_Item_3:63,Food_Item_4:26,Food_Item_5:51,Special_Event,Correct
2013-08-18,33,Food_Item_1:77,Food_Item_2:25,Food_Item_3:40,Food_Item_4:58,Food_Item_5:29,None,Correct
2013-08-19,34,Food_Item_1:60,Food_Item_2:57,Food_Item_3:55,Food_Item_4:65,Food_Item_5:40,None,Correct
2013-08-20,34,Food_Item_1:38,Food_Item_2:49,Food_Item_3:52,Food_Item_4:58,Food_Item_5:47,None,Correct
2013-08-21,34,Food_Item_1:74,Food_Item_2:61,Food_Item_3:61,Food_Item_4:76,Food_Item_5:69,None,Overflow
2013-08-22,34,Food_Item_1:47,Food_Item_2:48,Food_Item_3:76,Food_Item_4:34,Food_Item_5:46,None,Correct
2013-08-23,34,Food_Item_1:46,Food_Item_2:66,Food_Item_3:26,Food_Item_4:40,Food_Item_5:47,None,Correct
2013-08-24,34,Food_Item_1:29,Food_Item_2:63,Food_Item_3:79,Food_Item_4:50,Food_Item_5:24,None,Underflow
2013-08-25,34,Food_Item_1:47,Food_Item_2:26,Food_Item_3:67,Food_Item_4:67,Food_Item_5:43,Valentine's_Day,Correct
2013-08-26,35,Food_Item_1:57,Food_Item_2:55,Food_Item_3:55,Food_Item_4:41,Food_Item_5:62,None,Correct
2013-08-27,35,Food_Item_1:62,Food_Item_2:80,Food_Item_3:68,Food_Item_4:47,Food_Item_5:75,Christmas,Underflow
2013-08-28,35,Food_Item_1:38,Food_Item_2:58,Food_Item_3:39,Food_Item_4:42,Food_Item_5:26,None,Correct
2013-08-29,35,Food_Item_1:62,Food_Item_2:50,Food_Item_3:34,Food_Item_4:74,Food_Item_5:26,None,Correct
2013-08-30,35,Food_Item_1:27,Food_Item_2:68,Food_Item_3:37,Food_Item_4:56,Food_Item_5:34,Valentine's_Day,Overflow
2013-08-31,35,Food_Item_1:69,Food_Item_2:72,Food_Item_3:59,Food_Item_4:59,Food_Item_5:63,Seasonal,Underflow
2013-09-01,35,Food_Item_1:79,Food_Item_2:62,Food_Item_3:73,Food_Item_4:64,Food_Item_5:37,None,Correct
2013-09-02,36,Food_Item_1:68,Food_Item_2:39,Food_Item_3:78,Food_Item_4:41,Food_Item_5:42,None,Overflow
2013-09-03,36,Food_Item_1:56,Food_Item_2:62,Food_Item_3:45,Food_Item_4:24,Food_Item_5:29,Special_Event,Overflow
2013-09-04,36,Food_Item_1:25,Food_Item_2:67,Food_Item_3:53,Food_Item_4:33,Food_Item_5:44,None,Correct
2013-09-05,36,Food_Item_1:43,Food_Item_2:39,Food_Item_3:66,Food_Item_4:40,Food_Item_5:69,Christmas,Correct
2013-09-06,36,Food_Item_1:76,Food_Item_2:23,Food_Item_3:29,Food_Item_4:30,Food_Item_5:68,Seasonal,Correct
2013-09-07,36,Food_Item_1:37,Food_Item_2:48,Food_Item_3:62,Food_Item_4:47,Food_Item_5:51,Seasonal,Correct
2013-09-08,36,Food_Item_1:33,Food_Item_2:68,Food_Item_3:52,Food_Item_4:27,Food_Item_5:42,None,Correct
2013-09-09,37,Food_Item_1:63,Food_Item_2:57,Food_Item_3:51,Food_Item_4:53,Food_Item_5:62,None,Correct
2013-09-10,37,Food_Item_1:58,Food_Item_2:23,Food_Item_3:20,Food_Item_4:33,Food_Item_5:39,Christmas,Correct
2013-09-11,37,Food_Item_1:68,Food_Item_2:36,Food_Item_3:38,Food_Item_4:40,Food_Item_5:27,None,Correct
2013-09-12,37,Food_Item_1:31,Food_Item_2:28,Food_Item_3:44,Food_Item_4:54,Food_Item_5:65,None,Correct
2013-09-13,37,Food_Item_1:62,Food_Item_2:71,Food_Item_3:42,Food_Item_4:24,Food_Item_5:45,Valentine's_Day,Underflow
2013-09-14,37,Food_Item_1:21,Food_Item_2:49,Food_Item_3:78,Food_Item_4:24,Food_Item_5:75,None,Correct
2013-09-15,37,Food_Item_1:45,Food_Item_2:65,Food_Item_3:60,Food_Item_4:46,Food_Item_5:38,None,Underflow
2013-09-16,38,Food_Item_1:40,Food_Item_2:30,Food_Item_3:71,Food_Item_4:80,Food_Item_5:59,None,Correct
2013-09-17,38,Food_Item_1:43,Food_Item_2:25,Food_Item_3:47,Food_Item_4:74,Food_Item_5:26,None,Correct
2013-09-18,38,Food_Item_1:53,Food_Item_2:25,Food_Item_3:45,Food_Item_4:75,Food_Item_5:39,Special_Event,Correct
2013-09-19,38,Food_Item_1:69,Food_Item_2:30,Food_Item_3:24,Food_Item_4:52,Food_Item_5:60,None,Correct
2013-09-20,38,Food_Item_1:77,Food_Item_2:69,Food_Item_3:42,Food_Item_4:42,Food_Item_5:66,Christmas,Correct
2013-09-21,38,Food_Item_1:29,Food_Item_2:35,Food_Item_3:26,Food_Item_4:29,Food_Item_5:36,None,Correct
2013-09-22,38,Food_Item_1:68,Food_Item_2:68,Food_Item_3:61,Food_Item_4:24,Food_Item_5:31,Christmas,Correct
2013-09-23,39,Food_Item_1:49,Food_Item_2:68,Food_Item_3:56,Food_Item_4:68,Food_Item_5:57,None,Overflow
2013-09-24,39,Food_Item_1:56,Food_Item_2:61,Food_Item_3:60,Food_Item_4:59,Food_Item_5:40,Valentine's_Day,Correct
2013-09-25,39,Food_Item_1:29,Food_Item_2:48,Food_Item_3:24,Food_Item_4:50,Food_Item_5:48,Seasonal,Correct
2013-09-26,39,Food_Item_1:57,Food_Item_2:23,Food_Item_3:42,Food_Item_4:52,Food_Item_5:24,None,Correct
2013-09-27,39,Food_Item_1:23,Food_Item_2:43,Food_Item_3:73,Food_Item_4:38,Food_Item_5:24,Seasonal,Overflow
2013-09-28,39,Food_Item_1:25,Food_Item_2:59,Food_Item_3:58,Food_Item_4:52,Food_Item_5:44,None,Correct
2013-09-29,39,Food_Item_1:70,Food_Item_2:67,Food_Item_3:77,Food_Item_4:22,Food_Item_5:48,Christmas,Correct
2013-09-30,40,Food_Item_1:32,Food_Item_2:40,Food_Item_3:58,Food_Item_4:50,Food_Item_5:52,None,Underflow
2013-10-01,40,Food_Item_1:26,Food_Item_2:71,Food_Item_3:77,Food_Item_4:73,Food_Item_5:41,Christmas,Underflow
2013-10-02,40,Food_Item_1:61,Food_Item_2:31,Food_Item_3:22,Food_Item_4:35,Food_Item_5:65,None,Correct
2013-10-03,40,Food_Item_1:53,Food_Item_2:59,Food_Item_3:30,Food_Item_4:43,Food_Item_5:43,Christmas,Correct
2013-10-04,40,Food_Item_1:69,Food_Item_2:41,Food_Item_3:63,Food_Item_4:58,Food_Item_5:23,Special_Event,Correct
2013-10-05,40,Food_Item_1:24,Food_Item_2:41,Food_Item_3:26,Food_Item_4:55,Food_Item_5:63,None,Correct
2013-10-06,40,Food_Item_1:74,Food_Item_2:62,Food_Item_3:78,Food_Item_4:58,Food_Item_5:75,None,Underflow
2013-10-07,41,Food_Item_1:62,Food_Item_2:29,Food_Item_3:78,Food_Item_4:42,Food_Item_5:39,Christmas,Correct
2013-10-08,41,Food_Item_1:45,Food_Item_2:28,Food_Item_3:58,Food_Item_4:65,Food_Item_5:80,None,Correct
2013-10-09,41,Food_Item_1:61,Food_Item_2:70,Food_Item_3:41,Food_Item_4:72,Food_Item_5:28,Seasonal,Overflow
2013-10-10,41,Food_Item_1:67,Food_Item_2:63,Food_Item_3:78,Food_Item_4:53,Food_Item_5:25,Seasonal,Correct
2013-10-11,41,Food_Item_1:43,Food_Item_2:21,Food_Item_3:43,Food_Item_4:39,Food_Item_5:31,Christmas,Correct
2013-10-12,41,Food_Item_1:69,Food_Item_2:51,Food_Item_3:32,Food_Item_4:34,Food_Item_5:28,None,Correct
2013-10-13,41,Food_Item_1:70,Food_Item_2:26,Food_Item_3:52,Food_Item_4:69,Food_Item_5:54,Valentine's_Day,Overflow
2013-10-14,42,Food_Item_1:22,Food_Item_2:62,Food_Item_3:41,Food_Item_4:76,Food_Item_5:69,Seasonal,Correct
2013-10-15,42,Food_Item_1:29,Food_Item_2:30,Food_Item_3:31,Food_Item_4:73,Food_Item_5:64,Special_Event,Overflow
2013-10-16,42,Food_Item_1:30,Food_Item_2:66,Food_Item_3:48,Food_Item_4:22,Food_Item_5:46,None,Correct
2013-10-17,42,Food_Item_1:48,Food_Item_2:59,Food_Item_3:38,Food_Item_4:68,Food_Item_5:67,Special_Event,Correct
2013-10-18,42,Food_Item_1:35,Food_Item_2:39,Food_Item_3:71,Food_Item_4:70,Food_Item_5:50,Christmas,Correct
2013-10-19,42,Food_Item_1:63,Food_Item_2:80,Food_Item_3:56,Food_Item_4:48,Food_Item_5:49,Special_Event,Correct
2013-10-20,42,Food_Item_1:52,Food_Item_2:53,Food_Item_3:46,Food_Item_4:30,Food_Item_5:72,None,Correct
2013-10-21,43,Food_Item_1:75,Food_Item_2:36,Food_Item_3:23,Food_Item_4:61,Food_Item_5:50,Valentine's_Day,Correct
2013-10-22,43,Food_Item_1:26,Food_Item_2:65,Food_Item_3:74,Food_Item_4:53,Food_Item_5:74,None,Underflow
2013-10-23,43,Food_Item_1:30,Food_Item_2:37,Food_Item_3:48,Food_Item_4:77,Food_Item_5:52,None,Correct
2013-10-24,43,Food_Item_1:80,Food_Item_2:78,Food_Item_3:34,Food_Item_4:72,Food_Item_5:48,Valentine's_Day,Overflow
2013-10-25,43,Food_Item_1:46,Food_Item_2:23,Food_Item_3:45,Food_Item_4:52,Food_Item_5:43,None,Overflow
2013-10-26,43,Food_Item_1:43,Food_Item_2:34,Food_Item_3:21,Food_Item_4:40,Food_Item_5:79,None,Correct
2013-10-27,43,Food_Item_1:41,Food_Item_2:70,Food_Item_3:29,Food_Item_4:28,Food_Item_5:22,None,Overflow
2013-10-28,44,Food_Item_1:64,Food_Item_2:73,Food_Item_3:28,Food_Item_4:68,Food_Item_5:65,None,Correct
2013-10-29,44,Food_Item_1:77,Food_Item_2:25,Food_Item_3:21,Food_Item_4:36,Food_Item_5:33,Valentine's_Day,Correct
2013-10-30,44,Food_Item_1:66,Food_Item_2:58,Food_Item_3:53,Food_Item_4:47,Food_Item_5:27,Special_Event,Correct
2013-10-31,44,Food_Item_1:27,Food_Item_2:23,Food_Item_3:35,Food_Item_4:46,Food_Item_5:60,Special_Event,Correct
2013-11-01,44,Food_Item_1:27,Food_Item_2:73,Food_Item_3:77,Food_Item_4:51,Food_Item_5:58,None,Correct
2013-11-02,44,Food_Item_1:56,Food_Item_2:35,Food_Item_3:65,Food_Item_4:29,Food_Item_5:38,None,Correct
2013-11-03,44,Food_Item_1:35,Food_Item_2:56,Food_Item_3:46,Food_Item_4:31,Food_Item_5:62,Seasonal,Correct
2013-11-04,45,Food_Item_1:43,Food_Item_2:24,Food_Item_3:53,Food_Item_4:54,Food_Item_5:52,Special_Event,Correct
2013-11-05,45,Food_Item_1:21,Food_Item_2:44,Food_Item_3:75,Food_Item_4:50,Food_Item_5:22,Seasonal,Overflow
2013-11-06,45,Food_Item_1:36,Food_Item_2:67,Food_Item_3:21,Food_Item_4:42,Food_Item_5:70,None,Correct
2013-11-07,45,Food_Item_1:62,Food_Item_2:60,Food_Item_3:26,Food_Item_4:69,Food_Item_5:57,Special_Event,Correct
2013-11-08,45,Food_Item_1:22,Food_Item_2:42,Food_Item_3:54,Food_Item_4:41,Food_Item_5:72,Seasonal,Overflow
2013-11-09,45,Food_Item_1:63,Food_Item_2:49,Food_Item_3:64,Food_Item_4:50,Food_Item_5:60,None,Correct
2013-11-10,45,Food_Item_1:65,Food_Item_2:69,Food_Item_3:80,Food_Item_4:49,Food_Item_5:22,None,Underflow
2013-11-11,46,Food_Item_1:32,Food_Item_2:76,Food_Item_3:22,Food_Item_4:40,Food_Item_5:79,None,Correct
2013-11-12,46,Food_Item_1:72,Food_Item_2:54,Food_Item_3:50,Food_Item_4:36,Food_Item_5:22,Special_Event,Correct
2013-11-13,46,Food_Item_1:42,Food_Item_2:75,Food_Item_3:69,Food_Item_4:23,Food_Item_5:75,Seasonal,Correct
2013-11-14,46,Food_Item_1:71,Food_Item_2:43,Food_Item_3:47,Food_Item_4:76,Food_Item_5:45,Special_Event,Overflow
2013-11-15,46,Food_Item_1:44,Food_Item_2:41,Food_Item_3:31,Food_Item_4:51,Food_Item_5:64,None,Overflow
2013-11-16,46,Food_Item_1:53,Food_Item_2:37,Food_Item_3:71,Food_Item_4:25,Food_Item_5:66,None,Correct
2013-11-17,46,Food_Item_1:72,Food_Item_2:31,Food_Item_3:54,Food_Item_4:38,Food_Item_5:40,None,Correct
2013-11-18,47,Food_Item_1:38,Food_Item_2:39,Food_Item_3:48,Food_Item_4:58,Food_Item_5:65,None,Correct
2013-11-19,47,Food_Item_1:42,Food_Item_2:48,Food_Item_3:22,Food_Item_4:66,Food_Item_5:75,Christmas,Correct
2013-11-20,47,Food_Item_1:47,Food_Item_2:37,Food_Item_3:60,Food_Item_4:70,Food_Item_5:80,None,Correct
2013-11-21,47,Food_Item_1:45,Food_Item_2:43,Food_Item_3:52,Food_Item_4:71,Food_Item_5:67,Seasonal,Overflow
2013-11-22,47,Food_Item_1:29,Food_Item_2:74,Food_Item_3:58,Food_Item_4:63,Food_Item_5:70,None,Correct
2013-11-23,47,Food_Item_1:35,Food_Item_2:69,Food_Item_3:61,Food_Item_4:43,Food_Item_5:43,None,Correct
2013-11-24,47,Food_Item_1:58,Food_Item_2:29,Food_Item_3:63,Food_Item_4:48,Food_Item_5:80,None,Correct
2013-11-25,48,Food_Item_1:24,Food_Item_2:56,Food_Item_3:28,Food_Item_4:53,Food_Item_5:43,None,Correct
2013-11-26,48,Food_Item_1:35,Food_Item_2:27,Food_Item_3:21,Food_Item_4:67,Food_Item_5:31,None,Correct
2013-11-27,48,Food_Item_1:55,Food_Item_2:27,Food_Item_3:36,Food_Item_4:69,Food_Item_5:36,Special_Event,Correct
2013-11-28,48,Food_Item_1:59,Food_Item_2:38,Food_Item_3:64,Food_Item_4:78,Food_Item_5:51,None,Correct
2013-11-29,48,Food_Item_1:24,Food_Item_2:48,Food_Item_3:31,Food_Item_4:77,Food_Item_5:65,None,Underflow
2013-11-30,48,Food_Item_1:63,Food_Item_2:74,Food_Item_3:40,Food_Item_4:62,Food_Item_5:42,Special_Event,Correct
2013-12-01,48,Food_Item_1:38,Food_Item_2:77,Food_Item_3:39,Food_Item_4:74,Food_Item_5:30,Special_Event,Overflow
2013-12-02,49,Food_Item_1:60,Food_Item_2:31,Food_Item_3:70,Food_Item_4:43,Food_Item_5:52,None,Overflow
2013-12-03,49,Food_Item_1:70,Food_Item_2:28,Food_Item_3:35,Food_Item_4:70,Food_Item_5:51,None,Correct
2013-12-04,49,Food_Item_1:43,Food_Item_2:49,Food_Item_3:71,Food_Item_4:55,Food_Item_5:28,Seasonal,Underflow
2013-12-05,49,Food_Item_1:39,Food_Item_2:45,Food_Item_3:65,Food_Item_4:66,Food_Item_5:50,None,Correct
2013-12-06,49,Food_Item_1:72,Food_Item_2:56,Food_Item_3:24,Food_Item_4:28,Food_Item_5:40,Seasonal,Correct
2013-12-07,49,Food_Item_1:63,Food_Item_2:53,Food_Item_3:42,Food_Item_4:28,Food_Item_5:76,Valentine's_Day,Correct
2013-12-08,49,Food_Item_1:57,Food_Item_2:31,Food_Item_3:69,Food_Item_4:28,Food_Item_5:47,None,Overflow
2013-12-09,50,Food_Item_1:73,Food_Item_2:27,Food_Item_3:53,Food_Item_4:29,Food_Item_5:39,None,Correct
2013-12-10,50,Food_Item_1:65,Food_Item_2:34,Food_Item_3:42,Food_Item_4:80,Food_Item_5:80,None,Correct
2013-12-11,50,Food_Item_1:25,Food_Item_2:36,Food_Item_3:32,Food_Item_4:60,Food_Item_5:55,None,Correct
2013-12-12,50,Food_Item_1:59,Food_Item_2:54,Food_Item_3:25,Food_Item_4:52,Food_Item_5:61,None,Overflow
2013-12-13,50,Food_Item_1:29,Food_Item_2:30,Food_Item_3:62,Food_Item_4:59,Food_Item_5:66,Christmas,Correct
2013-12-14,50,Food_Item_1:79,Food_Item_2:56,Food_Item_3:22,Food_Item_4:72,Food_Item_5:75,None,Underflow
2013-12-15,50,Food_Item_1:61,Food_Item_2:69,Food_Item_3:56,Food_Item_4:36,Food_Item_5:61,None,Correct
2013-12-16,51,Food_Item_1:59,Food_Item_2:60,Food_Item_3:21,Food_Item_4:51,Food_Item_5:76,Seasonal,Correct
2013-12-17,51,Food_Item_1:39,Food_Item_2:50,Food_Item_3:35,Food_Item_4:71,Food_Item_5:71,Seasonal,Correct
2013-12-18,51,Food_Item_1:24,Food_Item_2:64,Food_Item_3:23,Food_Item_4:30,Food_Item_5:48,None,Correct
2013-12-19,51,Food_Item_1:41,Food_Item_2:58,Food_Item_3:29,Food_Item_4:40,Food_Item_5:75,Special_Event,Correct
2013-12-20,51,Food_Item_1:75,Food_Item_2:42,Food_Item_3:45,Food_Item_4:28,Food_Item_5:68,None,Correct
2013-12-21,51,Food_Item_1:40,Food_Item_2:35,Food_Item_3:49,Food_Item_4:27,Food_Item_5:37,None,Correct
2013-12-22,51,Food_Item_1:23,Food_Item_2:38,Food_Item_3:80,Food_Item_4:44,Food_Item_5:75,Seasonal,Correct
2013-12-23,52,Food_Item_1:75,Food_Item_2:77,Food_Item_3:30,Food_Item_4:72,Food_Item_5:40,Christmas,Correct
2013-12-24,52,Food_Item_1:32,Food_Item_2:68,Food_Item_3:30,Food_Item_4:51,Food_Item_5:52,None,Overflow
2013-12-25,52,Food_Item_1:51,Food_Item_2:21,Food_Item_3:25,Food_Item_4:80,Food_Item_5:45,None,Overflow
2013-12-26,52,Food_Item_1:33,Food_Item_2:57,Food_Item_3:42,Food_Item_4:23,Food_Item_5:23,None,Correct
2013-12-27,52,Food_Item_1:73,Food_Item_2:61,Food_Item_3:63,Food_Item_4:50,Food_Item_5:38,None,Overflow
2013-12-28,52,Food_Item_1:47,Food_Item_2:28,Food_Item_3:76,Food_Item_4:36,Food_Item_5:66,None,Correct
2013-12-29,52,Food_Item_1:22,Food_Item_2:45,Food_Item_3:23,Food_Item_4:56,Food_Item_5:55,None,Correct
2013-12-30,1,Food_Item_1:24,Food_Item_2:44,Food_Item_3:52,Food_Item_4:48,Food_Item_5:68,None,Overflow
2013-12-31,1,Food_Item_1:59,Food_Item_2:63,Food_Item_3:59,Food_Item_4:27,Food_Item_5:28,Christmas,Correct
2014-01-01,1,Food_Item_1:70,Food_Item_2:41,Food_Item_3:55,Food_Item_4:80,Food_Item_5:43,Special_Event,Correct
2014-01-02,1,Food_Item_1:52,Food_Item_2:45,Food_Item_3:52,Food_Item_4:22,Food_Item_5:22,None,Correct
2014-01-03,1,Food_Item_1:71,Food_Item_2:50,Food_Item_3:53,Food_Item_4:49,Food_Item_5:29,Special_Event,Correct
2014-01-04,1,Food_Item_1:40,Food_Item_2:79,Food_Item_3:59,Food_Item_4:40,Food_Item_5:30,None,Correct
2014-01-05,1,Food_Item_1:73,Food_Item_2:39,Food_Item_3:57,Food_Item_4:41,Food_Item_5:52,Valentine's_Day,Correct
2014-01-06,2,Food_Item_1:65,Food_Item_2:56,Food_Item_3:39,Food_Item_4:50,Food_Item_5:72,None,Correct
2014-01-07,2,Food_Item_1:27,Food_Item_2:46,Food_Item_3:57,Food_Item_4:39,Food_Item_5:70,Valentine's_Day,Overflow
2014-01-08,2,Food_Item_1:60,Food_Item_2:21,Food_Item_3:58,Food_Item_4:50,Food_Item_5:36,Christmas,Correct
2014-01-09,2,Food_Item_1:69,Food_Item_2:57,Food_Item_3:56,Food_Item_4:34,Food_Item_5:66,None,Correct
2014-01-10,2,Food_Item_1:53,Food_Item_2:60,Food_Item_3:66,Food_Item_4:59,Food_Item_5:69,Valentine's_Day,Correct
2014-01-11,2,Food_Item_1:63,Food_Item_2:35,Food_Item_3:22,Food_Item_4:56,Food_Item_5:80,Special_Event,Correct
2014-01-12,2,Food_Item_1:48,Food_Item_2:40,Food_Item_3:46,Food_Item_4:29,Food_Item_5:46,Special_Event,Correct
2014-01-13,3,Food_Item_1:69,Food_Item_2:59,Food_Item_3:78,Food_Item_4:50,Food_Item_5:75,Valentine's_Day,Correct
2014-01-14,3,Food_Item_1:65,Food_Item_2:28,Food_Item_3:53,Food_Item_4:33,Food_Item_5:55,None,Correct
2014-01-15,3,Food_Item_1:53,Food_Item_2:44,Food_Item_3:40,Food_Item_4:31,Food_Item_5:49,Christmas,Correct
2014-01-16,3,Food_Item_1:42,Food_Item_2:63,Food_Item_3:69,Food_Item_4:75,Food_Item_5:66,Special_Event,Overflow
2014-01-17,3,Food_Item_1:36,Food_Item_2:59,Food_Item_3:50,Food_Item_4:32,Food_Item_5:35,None,Correct
2014-01-18,3,Food_Item_1:80,Food_Item_2:39,Food_Item_3:69,Food_Item_4:38,Food_Item_5:65,None,Correct
2014-01-19,3,Food_Item_1:40,Food_Item_2:50,Food_Item_3:42,Food_Item_4:55,Food_Item_5:79,Christmas,Correct
2014-01-20,4,Food_Item_1:38,Food_Item_2:27,Food_Item_3:56,Food_Item_4:63,Food_Item_5:54,None,Overflow
2014-01-21,4,Food_Item_1:72,Food_Item_2:42,Food_Item_3:69,Food_Item_4:71,Food_Item_5:29,None,Correct
2014-01-22,4,Food_Item_1:65,Food_Item_2:25,Food_Item_3:42,Food_Item_4:79,Food_Item_5:48,Special_Event,Correct
2014-01-23,4,Food_Item_1:33,Food_Item_2:32,Food_Item_3:72,Food_Item_4:54,Food_Item_5:37,Christmas,Correct
2014-01-24,4,Food_Item_1:28,Food_Item_2:26,Food_Item_3:59,Food_Item_4:67,Food_Item_5:57,None,Underflow
2014-01-25,4,Food_Item_1:77,Food_Item_2:53,Food_Item_3:34,Food_Item_4:60,Food_Item_5:34,None,Correct
2014-01-26,4,Food_Item_1:65,Food_Item_2:50,Food_Item_3:26,Food_Item_4:63,Food_Item_5:69,None,Overflow
2014-01-27,5,Food_Item_1:79,Food_Item_2:30,Food_Item_3:46,Food_Item_4:61,Food_Item_5:79,Valentine's_Day,Correct
2014-01-28,5,Food_Item_1:61,Food_Item_2:32,Food_Item_3:68,Food_Item_4:38,Food_Item_5:40,None,Underflow
2014-01-29,5,Food_Item_1:69,Food_Item_2:25,Food_Item_3:61,Food_Item_4:56,Food_Item_5:34,Seasonal,Correct
2014-01-30,5,Food_Item_1:79,Food_Item_2:22,Food_Item_3:78,Food_Item_4:78,Food_Item_5:31,None,Overflow
2014-01-31,5,Food_Item_1:79,Food_Item_2:78,Food_Item_3:22,Food_Item_4:73,Food_Item_5:45,Special_Event,Correct
2014-02-01,5,Food_Item_1:67,Food_Item_2:75,Food_Item_3:79,Food_Item_4:38,Food_Item_5:76,None,Correct
2014-02-02,5,Food_Item_1:58,Food_Item_2:26,Food_Item_3:79,Food_Item_4:41,Food_Item_5:38,None,Correct
2014-02-03,6,Food_Item_1:53,Food_Item_2:51,Food_Item_3:76,Food_Item_4:80,Food_Item_5:28,Valentine's_Day,Correct
2014-02-04,6,Food_Item_1:32,Food_Item_2:71,Food_Item_3:27,Food_Item_4:41,Food_Item_5:30,Special_Event,Correct
2014-02-05,6,Food_Item_1:65,Food_Item_2:31,Food_Item_3:20,Food_Item_4:67,Food_Item_5:41,Special_Event,Correct
2014-02-06,6,Food_Item_1:68,Food_Item_2:32,Food_Item_3:31,Food_Item_4:59,Food_Item_5:74,Special_Event,Correct
2014-02-07,6,Food_Item_1:47,Food_Item_2:52,Food_Item_3:40,Food_Item_4:25,Food_Item_5:45,Special_Event,Correct
2014-02-08,6,Food_Item_1:28,Food_Item_2:50,Food_Item_3:40,Food_Item_4:79,Food_Item_5:35,None,Correct
2014-02-09,6,Food_Item_1:48,Food_Item_2:68,Food_Item_3:37,Food_Item_4:41,Food_Item_5:39,Seasonal,Correct
2014-02-10,7,Food_Item_1:36,Food_Item_2:61,Food_Item_3:43,Food_Item_4:64,Food_Item_5:35,None,Correct
2014-02-11,7,Food_Item_1:39,Food_Item_2:30,Food_Item_3:45,Food_Item_4:63,Food_Item_5:52,Christmas,Overflow
2014-02-12,7,Food_Item_1:69,Food_Item_2:39,Food_Item_3:64,Food_Item_4:27,Food_Item_5:60,Christmas,Correct
2014-02-13,7,Food_Item_1:59,Food_Item_2:34,Food_Item_3:34,Food_Item_4:28,Food_Item_5:50,None,Correct
2014-02-14,7,Food_Item_1:58,Food_Item_2:43,Food_Item_3:46,Food_Item_4:64,Food_Item_5:55,Christmas,Correct
2014-02-15,7,Food_Item_1:71,Food_Item_2:62,Food_Item_3:72,Food_Item_4:33,Food_Item_5:68,None,Correct
2014-02-16,7,Food_Item_1:75,Food_Item_2:70,Food_Item_3:25,Food_Item_4:53,Food_Item_5:48,Seasonal,Correct
2014-02-17,8,Food_Item_1:78,Food_Item_2:56,Food_Item_3:27,Food_Item_4:23,Food_Item_5:73,Seasonal,Correct
2014-02-18,8,Food_Item_1:56,Food_Item_2:54,Food_Item_3:29,Food_Item_4:30,Food_Item_5:40,Valentine's_Day,Correct
