Food item,Date,Temperature,Precipitation,Day,Month,Special Occasion Category,Qty
1,2018-07-23,22,23.7,2,7,1,20
2,2018-07-23,28,20.4,2,7,1,7
3,2018-07-23,25,29.4,2,7,1,4
1,2018-07-24,20,27,3,7,1,26
2,2018-07-24,29,21.4,3,7,1,41
3,2018-07-24,26,24.2,3,7,1,11
1,2018-07-25,16,2.7,4,7,1,23
2,2018-07-25,26,5.9,4,7,1,45
3,2018-07-25,17,7.8,4,7,1,46
1,2018-07-26,18,24.6,5,7,1,29
2,2018-07-26,21,14.7,5,7,1,32
3,2018-07-26,17,6,5,7,1,6
1,2018-07-27,16,21.7,6,7,1,37
2,2018-07-27,22,32,6,7,1,3
3,2018-07-27,26,7.2,6,7,1,35
1,2018-07-28,27,3.1,7,7,1,15
2,2018-07-28,15,27.7,7,7,1,49
3,2018-07-28,28,31.5,7,7,1,24
1,2018-07-29,18,20.9,1,7,1,28
2,2018-07-29,26,25.4,1,7,1,24
3,2018-07-29,16,28.5,1,7,1,32
1,2018-07-30,23,14.8,2,7,1,34
2,2018-07-30,18,28.7,2,7,1,34
3,2018-07-30,18,14.3,2,7,1,42
1,2018-07-31,17,19.8,3,7,1,12
2,2018-07-31,17,20.7,3,7,1,40
3,2018-07-31,19,24.3,3,7,1,35
1,2018-08-01,24,23.7,4,8,1,48
2,2018-08-01,28,6.5,4,8,1,44
3,2018-08-01,28,31.9,4,8,1,37
1,2018-08-02,19,3,5,8,1,41
2,2018-08-02,28,3.9,5,8,1,47
3,2018-08-02,28,17.3,5,8,1,25
1,2018-08-03,18,19.8,6,8,1,6
2,2018-08-03,15,13.3,6,8,1,28
3,2018-08-03,16,28.3,6,8,1,5
1,2018-08-04,29,19.6,7,8,1,12
2,2018-08-04,22,13.5,7,8,1,23
3,2018-08-04,29,8.3,7,8,1,10
1,2018-08-05,17,14.9,1,8,1,16
2,2018-08-05,24,15.2,1,8,1,12
3,2018-08-05,28,5.5,1,8,1,5
1,2018-08-06,18,19.6,2,8,1,12
2,2018-08-06,15,8.9,2,8,1,20
3,2018-08-06,26,2,2,8,1,37
1,2018-08-07,29,22,3,8,1,37
2,2018-08-07,15,27.8,3,8,1,44
3,2018-08-07,22,19.5,3,8,1,15
1,2018-08-08,20,7.4,4,8,1,20
2,2018-08-08,16,32.4,4,8,1,9
3,2018-08-08,29,8.2,4,8,1,26
1,2018-08-09,27,21.3,5,8,1,35
2,2018-08-09,20,6.6,5,8,1,5
3,2018-08-09,15,17,5,8,1,14
1,2018-08-10,26,5.5,6,8,1,50
2,2018-08-10,22,22.8,6,8,1,34
3,2018-08-10,23,21.3,6,8,1,39
1,2018-08-11,29,8.9,7,8,1,43
2,2018-08-11,16,11.8,7,8,1,38
3,2018-08-11,18,4.8,7,8,1,45
1,2018-08-12,18,23.3,1,8,1,42
2,2018-08-12,26,22.3,1,8,1,50
3,2018-08-12,19,3.8,1,8,1,8
1,2018-08-13,27,15,2,8,1,5
2,2018-08-13,29,6.5,2,8,1,34
3,2018-08-13,15,27.6,2,8,1,26
1,2018-08-14,25,22.7,3,8,1,50
2,2018-08-14,16,20.6,3,8,1,8
3,2018-08-14,29,19.1,3,8,1,12
1,2018-08-15,25,30.6,4,8,2,46
2,2018-08-15,18,22.4,4,8,2,19
3,2018-08-15,29,21.9,4,8,2,48
1,2018-08-16,19,19.3,5,8,1,28
2,2018-08-16,16,32.8,5,8,1,6
3,2018-08-16,29,32.1,5,8,1,41
1,2018-08-17,23,28.7,6,8,4,9
2,2018-08-17,19,18.9,6,8,4,41
3,2018-08-17,25,28.9,6,8,4,38
1,2018-08-18,28,30.4,7,8,1,19
2,2018-08-18,20,29.6,7,8,1,13
3,2018-08-18,23,11,7,8,1,45
1,2018-08-19,25,12.8,1,8,1,7
2,2018-08-19,23,11.3,1,8,1,1
3,2018-08-19,26,20.3,1,8,1,15
1,2018-08-20,19,13,2,8,1,29
2,2018-08-20,23,19.9,2,8,1,32
3,2018-08-20,15,15,2,8,1,38
1,2018-08-21,24,19.6,3,8,1,8
2,2018-08-21,28,21.4,3,8,1,2
3,2018-08-21,28,16.8,3,8,1,21
1,2018-08-22,24,31.2,4,8,4,2
2,2018-08-22,20,30.1,4,8,4,29
3,2018-08-22,24,4.3,4,8,4,5
1,2018-08-23,16,17.7,5,8,1,15
2,2018-08-23,26,16.1,5,8,1,43
3,2018-08-23,21,26.8,5,8,1,50
1,2018-08-24,26,31.4,6,8,1,45
2,2018-08-24,19,7.1,6,8,1,16
3,2018-08-24,29,3.1,6,8,1,15
1,2018-08-25,23,21.8,7,8,2,51
2,2018-08-25,29,7.1,7,8,2,13
3,2018-08-25,20,7,7,8,2,14
1,2018-08-26,27,20.6,1,8,2,52
2,2018-08-26,28,10.6,1,8,2,47
3,2018-08-26,26,18.1,1,8,2,16
1,2018-08-27,24,20.3,2,8,1,18
2,2018-08-27,16,9.5,2,8,1,4
3,2018-08-27,24,4.7,2,8,1,11
1,2018-08-28,21,22.6,3,8,1,10
2,2018-08-28,21,17.6,3,8,1,7
3,2018-08-28,29,4.2,3,8,1,42
1,2018-08-29,27,9,4,8,1,36
2,2018-08-29,18,16.3,4,8,1,7
3,2018-08-29,20,18.4,4,8,1,45
1,2018-08-30,24,4.4,5,8,1,13
2,2018-08-30,21,21.2,5,8,1,21
3,2018-08-30,20,19.8,5,8,1,26
1,2018-08-31,23,21.5,6,8,1,24
2,2018-08-31,24,12.3,6,8,1,42
3,2018-08-31,22,25.4,6,8,1,49
1,2018-09-01,24,9,7,9,1,4
2,2018-09-01,16,24.2,7,9,1,36
3,2018-09-01,26,22.3,7,9,1,25
1,2018-09-02,16,25.3,1,9,1,10
2,2018-09-02,15,14.4,1,9,1,5
3,2018-09-02,29,8.3,1,9,1,44
1,2018-09-03,16,15.9,2,9,3,21
2,2018-09-03,15,6.5,2,9,3,37
3,2018-09-03,29,8.2,2,9,3,7
1,2018-09-04,25,8.2,3,9,1,14
2,2018-09-04,27,19.8,3,9,1,25
3,2018-09-04,16,9.6,3,9,1,7
1,2018-09-05,19,22.4,4,9,1,42
2,2018-09-05,20,15.1,4,9,1,41
3,2018-09-05,15,1.3,4,9,1,24
1,2018-09-06,26,27,5,9,1,4
2,2018-09-06,24,11.6,5,9,1,32
3,2018-09-06,21,25.5,5,9,1,36
1,2018-09-07,22,21.4,6,9,1,36
2,2018-09-07,17,13.6,6,9,1,33
3,2018-09-07,25,11.8,6,9,1,39
1,2018-09-08,18,15,7,9,1,2
2,2018-09-08,26,26.4,7,9,1,27
3,2018-09-08,19,9.5,7,9,1,8
1,2018-09-09,16,22.6,1,9,1,44
2,2018-09-09,27,15.4,1,9,1,22
3,2018-09-09,20,2.5,1,9,1,44
1,2018-09-10,16,12.4,2,9,1,35
2,2018-09-10,16,15.1,2,9,1,52
3,2018-09-10,22,19.4,2,9,1,36
1,2018-09-11,19,6.4,3,9,1,31
2,2018-09-11,29,7.2,3,9,1,16
3,2018-09-11,24,3.9,3,9,1,16
1,2018-09-12,26,11.9,4,9,1,12
2,2018-09-12,22,26.3,4,9,1,16
3,2018-09-12,28,8.3,4,9,1,28
1,2018-09-13,17,5.7,5,9,3,5
2,2018-09-13,18,30.5,5,9,3,44
3,2018-09-13,15,27.7,5,9,3,21
1,2018-09-14,18,20.8,6,9,1,18
2,2018-09-14,22,25,6,9,1,33
3,2018-09-14,19,27.2,6,9,1,38
1,2018-09-15,18,23.5,7,9,1,14
2,2018-09-15,18,10.5,7,9,1,50
3,2018-09-15,27,12.3,7,9,1,21
1,2018-09-16,16,30.8,1,9,1,9
2,2018-09-16,15,10.6,1,9,1,52
3,2018-09-16,28,15.1,1,9,1,4
1,2018-09-17,16,17.3,2,9,1,35
2,2018-09-17,20,16.7,2,9,1,22
3,2018-09-17,26,28,2,9,1,42
1,2018-09-18,26,30.6,3,9,1,42
2,2018-09-18,20,27,3,9,1,35
3,2018-09-18,28,28.9,3,9,1,30
1,2018-09-19,28,26.6,4,9,1,16
2,2018-09-19,21,10.5,4,9,1,9
3,2018-09-19,29,13.7,4,9,1,2
1,2018-09-20,25,23,5,9,1,18
2,2018-09-20,28,32,5,9,1,10
3,2018-09-20,23,19.2,5,9,1,33
1,2018-09-21,18,20.2,6,9,4,1
2,2018-09-21,28,29.5,6,9,4,46
3,2018-09-21,27,11,6,9,4,35
1,2018-09-22,23,27.2,7,9,1,13
2,2018-09-22,19,4.7,7,9,1,21
3,2018-09-22,16,17,7,9,1,15
1,2018-09-23,18,3.4,1,9,1,12
2,2018-09-23,26,10.8,1,9,1,14
3,2018-09-23,18,14.9,1,9,1,6
1,2018-09-24,27,1.4,2,9,1,2
2,2018-09-24,26,12.5,2,9,1,31
3,2018-09-24,17,18.9,2,9,1,34
1,2018-09-25,24,7.6,3,9,1,11
2,2018-09-25,16,2.6,3,9,1,15
3,2018-09-25,23,14.6,3,9,1,9
1,2018-09-26,17,3.2,4,9,1,28
2,2018-09-26,28,9.3,4,9,1,7
3,2018-09-26,26,20.6,4,9,1,4
1,2018-09-27,21,8.1,5,9,1,37
2,2018-09-27,21,7.9,5,9,1,29
3,2018-09-27,18,21.8,5,9,1,38
1,2018-09-28,21,24,6,9,1,37
2,2018-09-28,18,13.8,6,9,1,35
3,2018-09-28,21,17.6,6,9,1,22
1,2018-09-29,28,6.5,7,9,1,22
2,2018-09-29,19,1.2,7,9,1,2
3,2018-09-29,28,16.2,7,9,1,38
1,2018-09-30,29,19.4,1,9,1,23
2,2018-09-30,24,6.9,1,9,1,5
3,2018-09-30,15,11.2,1,9,1,26
1,2018-10-01,16,20.9,2,10,1,18
2,2018-10-01,19,31.5,2,10,1,36
3,2018-10-01,15,4.3,2,10,1,11
1,2018-10-02,29,16.8,3,10,2,26
2,2018-10-02,28,5.6,3,10,2,52
3,2018-10-02,26,21.7,3,10,2,35
1,2018-10-03,23,20.5,4,10,1,29
2,2018-10-03,20,13.4,4,10,1,42
3,2018-10-03,27,5.1,4,10,1,17
1,2018-10-04,22,10.9,5,10,1,1
2,2018-10-04,16,14.8,5,10,1,29
3,2018-10-04,15,27.7,5,10,1,40
1,2018-10-05,19,27.2,6,10,1,34
2,2018-10-05,22,29.4,6,10,1,8
3,2018-10-05,15,20.4,6,10,1,23
1,2018-10-06,22,29,7,10,1,5
2,2018-10-06,26,17.2,7,10,1,37
3,2018-10-06,22,2.1,7,10,1,23
1,2018-10-07,25,21.9,1,10,1,51
2,2018-10-07,22,4.2,1,10,1,17
3,2018-10-07,19,17.1,1,10,1,40
1,2018-10-08,24,15.6,2,10,1,36
2,2018-10-08,25,31.9,2,10,1,19
3,2018-10-08,21,25.9,2,10,1,51
1,2018-10-09,25,14,3,10,1,5
2,2018-10-09,28,27.4,3,10,1,8
3,2018-10-09,24,1.5,3,10,1,32
1,2018-10-10,26,29.6,4,10,1,8
2,2018-10-10,22,20.8,4,10,1,2
3,2018-10-10,29,7.4,4,10,1,49
1,2018-10-11,18,20.5,5,10,1,14
2,2018-10-11,23,21.4,5,10,1,50
3,2018-10-11,24,26.4,5,10,1,12
1,2018-10-12,25,32.2,6,10,1,13
2,2018-10-12,19,30.2,6,10,1,16
3,2018-10-12,26,5.8,6,10,1,10
1,2018-10-13,29,4.3,7,10,1,18
2,2018-10-13,21,3.8,7,10,1,40
3,2018-10-13,25,18.4,7,10,1,25
1,2018-10-14,16,31,1,10,1,30
2,2018-10-14,18,4.7,1,10,1,32
3,2018-10-14,17,29.2,1,10,1,21
1,2018-10-15,17,22.3,2,10,1,30
2,2018-10-15,21,28.9,2,10,1,12
3,2018-10-15,23,18.2,2,10,1,21
1,2018-10-16,27,7.9,3,10,3,8
2,2018-10-16,28,24.1,3,10,3,7
3,2018-10-16,21,21.8,3,10,3,11
1,2018-10-17,20,24.9,4,10,3,25
2,2018-10-17,20,18.1,4,10,3,13
3,2018-10-17,16,4.3,4,10,3,21
1,2018-10-18,29,3.7,5,10,3,50
2,2018-10-18,29,16.4,5,10,3,23
3,2018-10-18,22,11.8,5,10,3,22
1,2018-10-19,25,25.1,6,10,3,33
2,2018-10-19,22,20.4,6,10,3,19
3,2018-10-19,21,22.8,6,10,3,39
1,2018-10-20,26,21.2,7,10,1,37
2,2018-10-20,29,5.9,7,10,1,16
3,2018-10-20,22,8.7,7,10,1,5
1,2018-10-21,17,32.5,1,10,1,40
2,2018-10-21,17,13.6,1,10,1,42
3,2018-10-21,16,7.3,1,10,1,10
1,2018-10-22,19,24.3,2,10,1,39
2,2018-10-22,25,6.8,2,10,1,41
3,2018-10-22,27,18,2,10,1,36
1,2018-10-23,20,27.9,3,10,1,12
2,2018-10-23,15,1.2,3,10,1,34
3,2018-10-23,19,12.6,3,10,1,11
1,2018-10-24,17,27.7,4,10,3,6
2,2018-10-24,22,16.9,4,10,3,4
3,2018-10-24,29,15.2,4,10,3,20
1,2018-10-25,24,29.2,5,10,1,35
2,2018-10-25,24,13.3,5,10,1,21
3,2018-10-25,20,23.1,5,10,1,21
1,2018-10-26,24,20.6,6,10,1,4
2,2018-10-26,26,26.2,6,10,1,20
3,2018-10-26,15,19.6,6,10,1,4
1,2018-10-27,27,21.4,7,10,3,24
2,2018-10-27,19,19.4,7,10,3,52
3,2018-10-27,18,2.5,7,10,3,24
1,2018-10-28,16,20,1,10,1,19
2,2018-10-28,29,1.5,1,10,1,19
3,2018-10-28,15,21.2,1,10,1,19
1,2018-10-29,20,23.1,2,10,1,12
2,2018-10-29,28,32.2,2,10,1,31
3,2018-10-29,18,17.4,2,10,1,48
1,2018-10-30,27,5.5,3,10,1,49
2,2018-10-30,21,8.3,3,10,1,52
3,2018-10-30,15,19.9,3,10,1,47
1,2018-10-31,25,24.3,4,10,1,45
2,2018-10-31,15,14.3,4,10,1,4
3,2018-10-31,18,25.9,4,10,1,27
1,2018-11-01,29,13.9,5,11,1,14
2,2018-11-01,26,13.1,5,11,1,9
3,2018-11-01,24,19.6,5,11,1,52
1,2018-11-02,27,32.1,6,11,1,3
2,2018-11-02,27,23.2,6,11,1,30
3,2018-11-02,28,19.6,6,11,1,6
1,2018-11-03,15,30.5,7,11,1,51
2,2018-11-03,19,2.6,7,11,1,35
3,2018-11-03,28,8,7,11,1,5
1,2018-11-04,27,15.6,1,11,1,20
2,2018-11-04,15,14.7,1,11,1,5
3,2018-11-04,18,5.1,1,11,1,4
1,2018-11-05,28,24.1,2,11,1,50
2,2018-11-05,17,14.8,2,11,1,36
3,2018-11-05,20,2.6,2,11,1,46
1,2018-11-06,26,5,3,11,3,31
2,2018-11-06,18,21.8,3,11,3,36
3,2018-11-06,19,3,3,11,3,44
1,2018-11-07,24,9.8,4,11,3,28
2,2018-11-07,21,8.7,4,11,3,28
3,2018-11-07,28,8.8,4,11,3,16
1,2018-11-08,20,14.5,5,11,3,25
2,2018-11-08,27,9.4,5,11,3,9
3,2018-11-08,27,28.1,5,11,3,43
1,2018-11-09,18,20.6,6,11,3,43
2,2018-11-09,23,11.9,6,11,3,50
3,2018-11-09,15,25.5,6,11,3,6
1,2018-11-10,29,8.4,7,11,1,32
2,2018-11-10,22,18.3,7,11,1,24
3,2018-11-10,29,29,7,11,1,21
1,2018-11-11,24,27.3,1,11,1,14
2,2018-11-11,23,16.6,1,11,1,21
3,2018-11-11,16,5.4,1,11,1,23
1,2018-11-12,24,6.9,2,11,1,49
2,2018-11-12,17,10.7,2,11,1,21
3,2018-11-12,26,12,2,11,1,41
1,2018-11-13,15,5.6,3,11,3,4
2,2018-11-13,29,8.8,3,11,3,7
3,2018-11-13,20,18.8,3,11,3,17
1,2018-11-14,22,4.5,4,11,1,34
2,2018-11-14,26,23.9,4,11,1,41
3,2018-11-14,21,23.5,4,11,1,17
1,2018-11-15,16,3.4,5,11,1,6
2,2018-11-15,16,16.3,5,11,1,21
3,2018-11-15,19,31.1,5,11,1,48
1,2018-11-16,23,22.2,6,11,1,34
2,2018-11-16,17,21.6,6,11,1,22
3,2018-11-16,26,2.8,6,11,1,40
1,2018-11-17,20,26.6,7,11,1,10
2,2018-11-17,17,2.5,7,11,1,49
3,2018-11-17,21,28.7,7,11,1,26
1,2018-11-18,29,25.1,1,11,1,52
2,2018-11-18,20,1.4,1,11,1,40
3,2018-11-18,19,21.9,1,11,1,52
1,2018-11-19,26,9,2,11,1,41
2,2018-11-19,22,32.3,2,11,1,26
3,2018-11-19,15,1.7,2,11,1,25
1,2018-11-20,22,15.6,3,11,1,8
2,2018-11-20,26,18,3,11,1,52
3,2018-11-20,17,4.2,3,11,1,52
1,2018-11-21,21,27.1,4,11,4,50
2,2018-11-21,25,25.6,4,11,4,51
3,2018-11-21,25,7.3,4,11,4,10
1,2018-11-22,22,10,5,11,1,28
2,2018-11-22,23,19.3,5,11,1,21
3,2018-11-22,22,26.3,5,11,1,47
1,2018-11-23,29,30.1,6,11,3,40
2,2018-11-23,16,5.9,6,11,3,20
3,2018-11-23,20,26.2,6,11,3,7
1,2018-11-24,17,12.4,7,11,3,27
2,2018-11-24,16,6.2,7,11,3,38
3,2018-11-24,15,19.9,7,11,3,8
1,2018-11-25,19,24.2,1,11,1,48
2,2018-11-25,25,10.8,1,11,1,30
3,2018-11-25,20,31.8,1,11,1,19
1,2018-11-26,23,26.5,2,11,1,46
2,2018-11-26,21,31.7,2,11,1,45
3,2018-11-26,21,4.7,2,11,1,30
1,2018-11-27,27,11.1,3,11,1,28
2,2018-11-27,20,32.2,3,11,1,27
3,2018-11-27,19,18.7,3,11,1,33
1,2018-11-28,18,23.8,4,11,1,34
2,2018-11-28,24,3.3,4,11,1,5
3,2018-11-28,17,6.8,4,11,1,29
1,2018-11-29,23,27,5,11,1,50
2,2018-11-29,20,23.5,5,11,1,44
3,2018-11-29,23,15.9,5,11,1,47
1,2018-11-30,26,15.5,6,11,1,21
2,2018-11-30,22,16.6,6,11,1,3
3,2018-11-30,26,11.5,6,11,1,26
1,2018-12-01,19,4.4,7,12,1,26
2,2018-12-01,28,23.8,7,12,1,35
3,2018-12-01,18,29.8,7,12,1,51
1,2018-12-02,29,6.9,1,12,1,11
2,2018-12-02,23,14.7,1,12,1,22
3,2018-12-02,15,27.7,1,12,1,11
1,2018-12-03,28,32.1,2,12,1,35
2,2018-12-03,15,4.8,2,12,1,16
3,2018-12-03,16,11.2,2,12,1,40
1,2018-12-04,22,3,3,12,1,39
2,2018-12-04,20,28.2,3,12,1,1
3,2018-12-04,22,3.1,3,12,1,3
1,2018-12-05,18,28.5,4,12,1,47
2,2018-12-05,20,12.3,4,12,1,21
3,2018-12-05,17,25.2,4,12,1,46
1,2018-12-06,18,30.8,5,12,1,12
2,2018-12-06,15,25.3,5,12,1,35
3,2018-12-06,26,22.1,5,12,1,18
1,2018-12-07,17,29.8,6,12,1,27
2,2018-12-07,21,6.2,6,12,1,34
3,2018-12-07,22,12.9,6,12,1,14
1,2018-12-08,18,13,7,12,1,35
2,2018-12-08,17,32.1,7,12,1,14
3,2018-12-08,25,14.3,7,12,1,25
1,2018-12-09,22,24.5,1,12,1,26
2,2018-12-09,20,9.8,1,12,1,48
3,2018-12-09,23,10.2,1,12,1,51
1,2018-12-10,17,24.9,2,12,1,9
2,2018-12-10,26,1.4,2,12,1,7
3,2018-12-10,28,24.1,2,12,1,19
1,2018-12-11,29,15.2,3,12,1,38
2,2018-12-11,19,18.1,3,12,1,40
3,2018-12-11,15,8.5,3,12,1,33
1,2018-12-12,22,9.9,4,12,1,14
2,2018-12-12,25,3.2,4,12,1,41
3,2018-12-12,25,24.2,4,12,1,41
1,2018-12-13,18,2.9,5,12,1,28
2,2018-12-13,22,28.9,5,12,1,46
3,2018-12-13,20,29.4,5,12,1,16
1,2018-12-14,27,27.6,6,12,1,48
2,2018-12-14,28,14.5,6,12,1,11
3,2018-12-14,28,28.2,6,12,1,21
1,2018-12-15,19,8.9,7,12,1,37
2,2018-12-15,17,16.4,7,12,1,9
3,2018-12-15,27,1.8,7,12,1,35
1,2018-12-16,15,2.9,1,12,1,32
2,2018-12-16,15,1.6,1,12,1,23
3,2018-12-16,29,3.4,1,12,1,12
1,2018-12-17,28,25.6,2,12,1,41
2,2018-12-17,17,29.4,2,12,1,29
3,2018-12-17,20,20.2,2,12,1,51
1,2018-12-18,20,19.7,3,12,1,29
2,2018-12-18,17,8.4,3,12,1,7
3,2018-12-18,26,4.1,3,12,1,22
1,2018-12-19,26,16.4,4,12,1,22
2,2018-12-19,26,31.2,4,12,1,34
3,2018-12-19,25,24.6,4,12,1,1
1,2018-12-20,22,21.1,5,12,1,6
2,2018-12-20,20,8.9,5,12,1,17
3,2018-12-20,27,15.9,5,12,1,26
1,2018-12-21,25,5.3,6,12,1,42
2,2018-12-21,15,15.2,6,12,1,45
3,2018-12-21,15,20.7,6,12,1,14
1,2018-12-22,17,15.1,7,12,1,20
2,2018-12-22,22,19.7,7,12,1,38
3,2018-12-22,15,1,7,12,1,8
1,2018-12-23,25,27.8,1,12,1,33
2,2018-12-23,24,15.6,1,12,1,49
3,2018-12-23,28,13.5,1,12,1,41
1,2018-12-24,23,26.9,2,12,2,49
2,2018-12-24,23,27,2,12,2,21
3,2018-12-24,17,29,2,12,2,41
1,2018-12-25,21,16.6,3,12,2,11
2,2018-12-25,28,32.6,3,12,2,13
3,2018-12-25,29,9.6,3,12,2,1
1,2018-12-26,22,14.3,4,12,1,12
2,2018-12-26,22,29.8,4,12,1,45
3,2018-12-26,26,22.4,4,12,1,33
1,2018-12-27,27,23.8,5,12,1,28
2,2018-12-27,24,23.9,5,12,1,25
3,2018-12-27,25,0.9,5,12,1,30
1,2018-12-28,27,27.3,6,12,1,49
2,2018-12-28,29,28.7,6,12,1,18
3,2018-12-28,16,22.1,6,12,1,33
1,2018-12-29,29,22,7,12,1,37
2,2018-12-29,17,19.9,7,12,1,40
3,2018-12-29,18,29.6,7,12,1,12
1,2018-12-30,24,11.1,1,12,1,41
2,2018-12-30,21,14,1,12,1,29
3,2018-12-30,23,21.5,1,12,1,51
1,2018-12-31,25,20,2,12,1,14
2,2018-12-31,16,5.2,2,12,1,9
3,2018-12-31,23,5.7,2,12,1,3
1,2019-01-01,18,21.2,3,1,2,2
2,2019-01-01,27,2.9,3,1,2,16
3,2019-01-01,28,5.3,3,1,2,17
1,2019-01-02,23,14.3,4,1,1,35
2,2019-01-02,25,16.4,4,1,1,45
3,2019-01-02,29,2.2,4,1,1,21
1,2019-01-03,28,18.7,5,1,1,31
2,2019-01-03,23,24.1,5,1,1,38
3,2019-01-03,26,13.2,5,1,1,43
1,2019-01-04,16,13.7,6,1,1,45
2,2019-01-04,21,18.2,6,1,1,38
3,2019-01-04,24,19.7,6,1,1,44
1,2019-01-05,16,13.1,7,1,1,3
2,2019-01-05,26,19.3,7,1,1,41
3,2019-01-05,29,4,7,1,1,11
1,2019-01-06,24,12.6,1,1,1,36
2,2019-01-06,26,22.8,1,1,1,39
3,2019-01-06,16,6.1,1,1,1,37
1,2019-01-07,21,5.4,2,1,1,1
2,2019-01-07,15,31.1,2,1,1,19
3,2019-01-07,27,17.4,2,1,1,18
1,2019-01-08,26,1,3,1,1,47
2,2019-01-08,29,26.1,3,1,1,11
3,2019-01-08,15,4,3,1,1,5
1,2019-01-09,22,12.5,4,1,1,52
2,2019-01-09,22,32.4,4,1,1,1
3,2019-01-09,29,22.8,4,1,1,45
1,2019-01-10,16,16.3,5,1,1,24
2,2019-01-10,25,17.8,5,1,1,45
3,2019-01-10,18,4,5,1,1,46
1,2019-01-11,20,30.4,6,1,1,27
2,2019-01-11,24,13.5,6,1,1,6
3,2019-01-11,25,5.5,6,1,1,30
1,2019-01-12,24,29.6,7,1,1,37
2,2019-01-12,24,12.8,7,1,1,35
3,2019-01-12,21,15,7,1,1,18
1,2019-01-13,26,18.3,1,1,1,29
2,2019-01-13,27,20.2,1,1,1,52
3,2019-01-13,15,13.1,1,1,1,48
1,2019-01-14,20,18.1,2,1,3,37
2,2019-01-14,23,18.5,2,1,3,34
3,2019-01-14,27,25.2,2,1,3,23
1,2019-01-15,17,12.2,3,1,1,34
2,2019-01-15,27,7,3,1,1,49
3,2019-01-15,19,11.8,3,1,1,44
1,2019-01-16,19,31.7,4,1,1,39
2,2019-01-16,18,11.9,4,1,1,28
3,2019-01-16,29,5.3,4,1,1,35
1,2019-01-17,27,20.8,5,1,1,11
2,2019-01-17,18,13.7,5,1,1,17
3,2019-01-17,17,29,5,1,1,40
1,2019-01-18,20,19,6,1,1,19
2,2019-01-18,19,24.2,6,1,1,8
3,2019-01-18,26,28.1,6,1,1,37
1,2019-01-19,18,29.8,7,1,1,27
2,2019-01-19,19,20,7,1,1,45
3,2019-01-19,29,28.6,7,1,1,21
1,2019-01-20,20,26.1,1,1,1,28
2,2019-01-20,19,26.2,1,1,1,20
3,2019-01-20,23,28.9,1,1,1,12
1,2019-01-21,20,5.6,2,1,1,19
2,2019-01-21,24,32.2,2,1,1,44
3,2019-01-21,18,28.4,2,1,1,36
1,2019-01-22,20,17.5,3,1,1,24
2,2019-01-22,21,13.2,3,1,1,11
3,2019-01-22,23,12.4,3,1,1,17
1,2019-01-23,17,29.4,4,1,1,27
2,2019-01-23,16,15,4,1,1,47
3,2019-01-23,29,19.7,4,1,1,7
1,2019-01-24,27,16,5,1,1,9
2,2019-01-24,22,28.1,5,1,1,17
3,2019-01-24,15,27.9,5,1,1,32
1,2019-01-25,22,2.8,6,1,1,38
2,2019-01-25,17,15.1,6,1,1,13
3,2019-01-25,29,20.9,6,1,1,31
1,2019-01-26,21,1.4,7,1,2,32
2,2019-01-26,20,22.8,7,1,2,43
3,2019-01-26,17,23,7,1,2,42
1,2019-01-27,28,21.4,1,1,1,12
2,2019-01-27,16,11.5,1,1,1,35
3,2019-01-27,22,17.7,1,1,1,30
1,2019-01-28,29,32.5,2,1,1,50
2,2019-01-28,22,32.6,2,1,1,40
3,2019-01-28,21,0.9,2,1,1,3
1,2019-01-29,15,11.7,3,1,1,37
2,2019-01-29,15,3,3,1,1,13
3,2019-01-29,22,30.8,3,1,1,9
1,2019-01-30,29,29.1,4,1,1,35
2,2019-01-30,16,4.1,4,1,1,23
3,2019-01-30,23,23.9,4,1,1,14
1,2019-01-31,18,13.8,5,1,1,38
2,2019-01-31,25,12,5,1,1,3
3,2019-01-31,28,26.7,5,1,1,45
1,2019-02-01,16,1,6,2,1,19
2,2019-02-01,25,28.6,6,2,1,2
3,2019-02-01,22,4.4,6,2,1,34
1,2019-02-02,24,8.6,7,2,1,38
2,2019-02-02,26,5.4,7,2,1,26
3,2019-02-02,27,22.1,7,2,1,31
1,2019-02-03,26,28.4,1,2,1,3
2,2019-02-03,22,10.2,1,2,1,27
3,2019-02-03,20,11.1,1,2,1,39
1,2019-02-04,15,18.4,2,2,1,30
2,2019-02-04,19,1.9,2,2,1,19
3,2019-02-04,19,14.1,2,2,1,25
1,2019-02-05,20,6.8,3,2,1,23
2,2019-02-05,28,15.3,3,2,1,36
3,2019-02-05,22,18.5,3,2,1,20
1,2019-02-06,16,8.5,4,2,1,28
2,2019-02-06,28,27.1,4,2,1,24
3,2019-02-06,29,18.5,4,2,1,4
1,2019-02-07,27,30.1,5,2,1,8
2,2019-02-07,16,13.6,5,2,1,31
3,2019-02-07,28,29,5,2,1,34
1,2019-02-08,29,2.5,6,2,1,12
2,2019-02-08,15,11,6,2,1,31
3,2019-02-08,15,17.2,6,2,1,26
1,2019-02-09,16,9.6,7,2,1,38
2,2019-02-09,15,2.8,7,2,1,50
3,2019-02-09,22,0.9,7,2,1,5
1,2019-02-10,26,24.5,1,2,3,29
2,2019-02-10,26,4.1,1,2,3,1
3,2019-02-10,25,9.5,1,2,3,27
1,2019-02-11,16,10.8,2,2,1,36
2,2019-02-11,16,29.3,2,2,1,13
3,2019-02-11,17,29.9,2,2,1,48
