Date,Food item,Qty,Temperature,Precipitation,Day,Month,Special Occasion,Special Occasion Category
2022-09-12,1,4,18,29.2,Monday,September,Normal Day,
2022-09-13,1,46,19,18.2,Tuesday,September,Normal Day,
2022-09-14,1,34,19,7.3,Wednesday,September,Normal Day,
2022-09-15,1,48,20,9.0,Thursday,September,Normal Day,
2022-09-16,1,3,28,10.3,Friday,September,Normal Day,
2022-09-17,1,26,23,19.8,Saturday,September,Normal Day,
2022-09-18,1,8,16,1.8,Sunday,September,Normal Day,
2022-09-19,1,6,19,21.2,Monday,September,Normal Day,
2022-09-20,1,16,26,12.5,Tuesday,September,Normal Day,
2022-09-21,1,24,17,10.2,Wednesday,September,Muharram,1.0
2022-09-22,1,48,18,28.9,Thursday,September,Normal Day,
2022-09-23,1,39,24,15.5,Friday,September,Normal Day,
2022-09-24,1,30,20,3.8,Saturday,September,Normal Day,
2022-09-25,1,45,26,27.3,Sunday,September,Normal Day,
2022-09-26,1,13,22,2.3,Monday,September,Normal Day,
2022-09-27,1,5,15,24.1,Tuesday,September,Normal Day,
2022-09-28,1,25,24,25.6,Wednesday,September,Normal Day,
2022-09-29,1,20,28,12.1,Thursday,September,Normal Day,
2022-09-30,1,18,22,27.2,Friday,September,Normal Day,
2022-10-01,1,47,25,17.3,Saturday,October,Normal Day,
2022-10-02,1,18,28,15.6,Sunday,October,Mahatma Gandhi Jayanti,1.0
2022-10-03,1,2,21,2.3,Monday,October,Normal Day,
2022-10-04,1,10,15,10.1,Tuesday,October,Normal Day,
2022-10-05,1,45,16,30.6,Wednesday,October,Normal Day,
2022-10-06,1,50,17,13.3,Thursday,October,Normal Day,
2022-10-07,1,47,15,18.3,Friday,October,Normal Day,
2022-10-08,1,12,28,17.8,Saturday,October,Normal Day,
2022-10-09,1,47,23,19.7,Sunday,October,Normal Day,
2022-10-10,1,13,22,2.8,Monday,October,Normal Day,
2022-10-11,1,50,16,12.4,Tuesday,October,Normal Day,
2022-10-12,1,47,27,23.9,Wednesday,October,Normal Day,
2022-10-13,1,11,23,7.2,Thursday,October,Normal Day,
2022-10-14,1,19,21,7.3,Friday,October,Normal Day,
2022-10-15,1,35,23,1.1,Saturday,October,Dussehra,1.0
2022-10-16,1,39,20,14.8,Sunday,October,Normal Day,
2022-10-17,1,26,20,29.0,Monday,October,Normal Day,
2022-10-18,1,46,25,2.5,Tuesday,October,Normal Day,
2022-10-19,1,14,28,6.9,Wednesday,October,Normal Day,
2022-10-20,1,45,18,10.7,Thursday,October,Normal Day,
2022-10-21,1,44,24,24.2,Friday,October,Normal Day,
2022-10-22,1,24,24,21.3,Saturday,October,Normal Day,
2022-10-23,1,41,27,14.1,Sunday,October,Normal Day,
2022-10-24,1,1,27,25.1,Monday,October,Normal Day,
2022-10-25,1,51,16,20.3,Tuesday,October,Normal Day,
2022-10-26,1,43,21,29.5,Wednesday,October,Normal Day,
2022-10-27,1,22,19,27.0,Thursday,October,Normal Day,
2022-10-28,1,23,25,8.9,Friday,October,Normal Day,
2022-10-29,1,19,20,9.5,Saturday,October,Normal Day,
2022-10-30,1,18,16,4.8,Sunday,October,Normal Day,
2022-10-31,1,12,19,11.6,Monday,October,Normal Day,
2022-11-01,1,28,24,32.8,Tuesday,November,Normal Day,
2022-11-02,1,28,18,13.8,Wednesday,November,Normal Day,
2022-11-03,1,33,23,7.9,Thursday,November,Normal Day,
2022-11-04,1,19,20,25.2,Friday,November,Diwali,1.0
2022-11-05,1,28,16,18.2,Saturday,November,Normal Day,
2022-11-06,1,52,15,5.6,Sunday,November,Normal Day,
2022-11-07,1,49,19,13.0,Monday,November,Normal Day,
2022-11-08,1,37,23,14.1,Tuesday,November,Normal Day,
2022-11-09,1,26,20,24.9,Wednesday,November,Normal Day,
2022-11-10,1,35,24,1.5,Thursday,November,Normal Day,
2022-11-11,1,34,26,9.4,Friday,November,Normal Day,
2022-11-12,1,35,21,17.4,Saturday,November,Normal Day,
2022-11-13,1,40,19,9.4,Sunday,November,Normal Day,
2022-11-14,1,16,24,20.9,Monday,November,Normal Day,
2022-11-15,1,38,20,16.2,Tuesday,November,Normal Day,
2022-11-16,1,13,19,12.4,Wednesday,November,Normal Day,
2022-11-17,1,23,25,31.2,Thursday,November,Normal Day,
2022-11-18,1,22,23,21.0,Friday,November,Normal Day,
2022-11-19,1,16,29,5.0,Saturday,November,Normal Day,
2022-11-20,1,28,20,18.7,Sunday,November,Normal Day,
2022-11-21,1,48,25,25.8,Monday,November,Normal Day,
2022-11-22,1,35,22,23.5,Tuesday,November,Normal Day,
2022-11-23,1,45,16,6.3,Wednesday,November,Normal Day,
2022-11-24,1,46,26,31.9,Thursday,November,Normal Day,
2022-11-25,1,8,27,15.2,Friday,November,Christmas Day,1.0
2022-11-26,1,44,23,5.9,Saturday,November,Normal Day,
2022-11-27,1,22,19,6.6,Sunday,November,Normal Day,
2022-11-28,1,21,21,3.9,Monday,November,Normal Day,
2022-11-29,1,26,24,26.5,Tuesday,November,Normal Day,
2022-11-30,1,40,27,4.7,Wednesday,November,Normal Day,
2022-12-01,1,21,15,4.8,Thursday,December,Normal Day,
2022-12-02,1,25,24,28.0,Friday,December,Normal Day,
2022-12-03,1,41,19,11.8,Saturday,December,Normal Day,
2022-12-04,1,1,26,1.8,Sunday,December,Normal Day,
2022-12-05,1,6,28,2.5,Monday,December,Normal Day,
2022-12-06,1,23,24,5.3,Tuesday,December,Normal Day,
2022-12-07,1,51,28,7.6,Wednesday,December,Normal Day,
2022-12-08,1,23,16,22.1,Thursday,December,Normal Day,
2022-12-09,1,43,26,5.8,Friday,December,Normal Day,
2022-12-10,1,43,20,4.6,Saturday,December,Normal Day,
2022-12-11,1,23,25,25.3,Sunday,December,Normal Day,
2022-12-12,1,32,15,22.3,Monday,December,Normal Day,
2022-12-13,1,30,17,14.7,Tuesday,December,Normal Day,
2022-12-14,1,13,19,18.4,Wednesday,December,Normal Day,
2022-12-15,1,43,18,10.8,Thursday,December,Normal Day,
2022-12-16,1,18,17,16.2,Friday,December,Normal Day,
2022-12-17,1,23,24,17.0,Saturday,December,Normal Day,
2022-12-18,1,15,27,13.2,Sunday,December,Normal Day,
2022-12-19,1,33,19,29.8,Monday,December,Normal Day,
2022-12-20,1,21,25,1.3,Tuesday,December,Normal Day,
2022-12-21,1,39,22,25.8,Wednesday,December,Normal Day,
2022-12-22,1,23,25,4.8,Thursday,December,Normal Day,
2022-12-23,1,27,18,26.3,Friday,December,Normal Day,
2022-12-24,1,45,15,20.5,Saturday,December,Normal Day,
2022-12-25,1,44,25,27.8,Sunday,December,Normal Day,
2022-12-26,1,18,21,3.9,Monday,December,Normal Day,
2022-12-27,1,24,22,18.7,Tuesday,December,Normal Day,
2022-12-28,1,51,17,16.8,Wednesday,December,Normal Day,
2022-12-29,1,47,20,23.4,Thursday,December,Normal Day,
2022-12-30,1,40,16,17.9,Friday,December,Normal Day,
2022-12-31,1,51,21,18.1,Saturday,December,Normal Day,
2023-01-01,1,42,29,14.5,Sunday,January,New Year's Day,1.0
2023-01-02,1,7,22,10.7,Monday,January,Normal Day,
2023-01-03,1,50,20,16.2,Tuesday,January,Normal Day,
2023-01-04,1,48,20,4.6,Wednesday,January,Normal Day,
2023-01-05,1,20,19,31.6,Thursday,January,Normal Day,
2023-01-06,1,27,22,23.7,Friday,January,Normal Day,
2023-01-07,1,6,15,31.3,Saturday,January,Normal Day,
2023-01-08,1,27,24,8.1,Sunday,January,Normal Day,
2023-01-09,1,9,18,28.9,Monday,January,Normal Day,
2023-01-10,1,45,29,26.7,Tuesday,January,Normal Day,
2023-01-11,1,31,18,22.5,Wednesday,January,Normal Day,
2023-01-12,1,21,17,20.8,Thursday,January,Normal Day,
2023-01-13,1,26,17,10.9,Friday,January,Normal Day,
2023-01-14,1,40,18,26.9,Saturday,January,Normal Day,
2023-01-15,1,48,25,16.8,Sunday,January,Normal Day,
2023-01-16,1,45,15,3.1,Monday,January,Normal Day,
2023-01-17,1,13,28,10.8,Tuesday,January,Normal Day,
2023-01-18,1,49,25,30.7,Wednesday,January,Normal Day,
2023-01-19,1,23,27,28.0,Thursday,January,Normal Day,
2023-01-20,1,20,25,32.2,Friday,January,Normal Day,
2023-01-21,1,37,16,20.9,Saturday,January,Normal Day,
2023-01-22,1,28,23,8.7,Sunday,January,Normal Day,
2023-01-23,1,17,24,6.0,Monday,January,Normal Day,
2023-01-24,1,28,16,6.8,Tuesday,January,Normal Day,
2023-01-25,1,41,19,1.4,Wednesday,January,Normal Day,
2023-01-26,1,2,23,13.3,Thursday,January,Republic Day,1.0
2023-01-27,1,25,23,6.9,Friday,January,Normal Day,
2023-01-28,1,50,22,14.0,Saturday,January,Normal Day,
2023-01-29,1,41,15,30.7,Sunday,January,Normal Day,
2023-01-30,1,6,15,14.6,Monday,January,Normal Day,
2023-01-31,1,11,23,28.9,Tuesday,January,Normal Day,
2023-02-01,1,38,27,20.2,Wednesday,February,Normal Day,
2023-02-02,1,6,25,8.7,Thursday,February,Normal Day,
2023-02-03,1,45,22,12.2,Friday,February,Normal Day,
2023-02-04,1,11,24,3.5,Saturday,February,Normal Day,
2023-02-05,1,14,23,11.5,Sunday,February,Normal Day,
2023-02-06,1,2,21,22.5,Monday,February,Normal Day,
2023-02-07,1,40,17,3.1,Tuesday,February,Normal Day,
2023-02-08,1,3,17,7.4,Wednesday,February,Normal Day,
2023-02-09,1,35,16,13.0,Thursday,February,Normal Day,
2023-02-10,1,33,19,32.2,Friday,February,Normal Day,
2023-02-11,1,24,26,25.9,Saturday,February,Normal Day,
2023-02-12,1,19,26,24.3,Sunday,February,Normal Day,
2023-02-13,1,18,17,4.5,Monday,February,Normal Day,
2023-02-14,1,49,28,25.8,Tuesday,February,Normal Day,
2023-02-15,1,52,20,25.9,Wednesday,February,Normal Day,
2023-02-16,1,24,16,20.0,Thursday,February,Normal Day,
2023-02-17,1,45,26,32.5,Friday,February,Normal Day,
2023-02-18,1,35,17,11.2,Saturday,February,Normal Day,
2023-02-19,1,1,19,30.9,Sunday,February,Normal Day,
2023-02-20,1,36,26,30.1,Monday,February,Normal Day,
2023-02-21,1,25,25,1.2,Tuesday,February,Normal Day,
2023-02-22,1,45,25,15.2,Wednesday,February,Normal Day,
2023-02-23,1,49,15,32.1,Thursday,February,Normal Day,
2023-02-24,1,43,27,4.1,Friday,February,Normal Day,
2023-02-25,1,34,15,18.3,Saturday,February,Normal Day,
2023-02-26,1,25,24,32.1,Sunday,February,Normal Day,
2023-02-27,1,16,23,18.6,Monday,February,Normal Day,
2023-02-28,1,34,21,6.9,Tuesday,February,Normal Day,
2023-03-01,1,29,15,19.4,Wednesday,March,Normal Day,
2023-03-02,1,19,29,7.3,Thursday,March,Normal Day,
2023-03-03,1,23,26,17.4,Friday,March,Normal Day,
2023-03-04,1,19,28,3.2,Saturday,March,Normal Day,
2023-03-05,1,25,22,20.2,Sunday,March,Normal Day,
2023-03-06,1,16,17,17.3,Monday,March,Normal Day,
2023-03-07,1,51,22,24.5,Tuesday,March,Normal Day,
2023-03-08,1,9,29,21.0,Wednesday,March,Maha Shivratri,1.0
2023-03-09,1,1,19,18.4,Thursday,March,Normal Day,
2023-03-10,1,42,15,22.9,Friday,March,Holi,1.0
2023-03-11,1,19,21,5.4,Saturday,March,Normal Day,
2023-03-12,1,33,19,19.9,Sunday,March,Normal Day,
2023-03-13,1,34,20,6.3,Monday,March,Normal Day,
2023-03-14,1,16,20,30.4,Tuesday,March,Normal Day,
2023-03-15,1,44,22,3.0,Wednesday,March,Normal Day,
2023-03-16,1,40,23,14.6,Thursday,March,Normal Day,
2023-03-17,1,18,16,23.1,Friday,March,Normal Day,
2023-03-18,1,34,23,15.5,Saturday,March,Normal Day,
2023-03-19,1,25,26,3.7,Sunday,March,Normal Day,
2023-03-20,1,45,29,18.5,Monday,March,Normal Day,
2023-03-21,1,6,25,21.3,Tuesday,March,Normal Day,
2023-03-22,1,21,24,23.3,Wednesday,March,Normal Day,
2023-03-23,1,6,23,12.7,Thursday,March,Normal Day,
2023-03-24,1,32,27,18.8,Friday,March,Normal Day,
2023-03-25,1,41,24,15.2,Saturday,March,Normal Day,
2023-03-26,1,48,29,22.3,Sunday,March,Normal Day,
2023-03-27,1,43,24,19.5,Monday,March,Normal Day,
2023-03-28,1,39,21,17.6,Tuesday,March,Normal Day,
2023-03-29,1,31,15,8.8,Wednesday,March,Normal Day,
2023-03-30,1,42,21,0.9,Thursday,March,Normal Day,
2023-03-31,1,10,24,6.4,Friday,March,Normal Day,
2023-04-01,1,30,19,4.5,Saturday,April,Normal Day,
2023-04-02,1,52,20,15.2,Sunday,April,Normal Day,
2023-04-03,1,18,24,20.4,Monday,April,Normal Day,
2023-04-04,1,24,21,7.6,Tuesday,April,Normal Day,
2023-04-05,1,52,28,30.8,Wednesday,April,Normal Day,
2023-04-06,1,9,29,1.0,Thursday,April,Normal Day,
2023-04-07,1,31,19,25.5,Friday,April,Good Friday,1.0
2023-04-08,1,15,21,20.8,Saturday,April,Normal Day,
2023-04-09,1,4,23,12.8,Sunday,April,Easter Sunday,1.0
2023-04-10,1,40,17,2.4,Monday,April,Normal Day,
2023-04-11,1,9,22,20.9,Tuesday,April,Normal Day,
2023-04-12,1,45,16,13.1,Wednesday,April,Normal Day,
2023-04-13,1,9,25,30.8,Thursday,April,Normal Day,
2023-04-14,1,26,21,18.1,Friday,April,Normal Day,
2023-04-15,1,4,27,30.9,Saturday,April,Normal Day,
2023-04-16,1,17,16,7.9,Sunday,April,Normal Day,
2023-04-17,1,16,29,24.0,Monday,April,Normal Day,
2023-04-18,1,15,28,20.6,Tuesday,April,Normal Day,
2023-04-19,1,35,18,24.5,Wednesday,April,Normal Day,
2023-04-20,1,52,21,7.7,Thursday,April,Normal Day,
2023-04-21,1,5,17,22.1,Friday,April,Rama Navami,1.0
2023-04-22,1,5,16,16.7,Saturday,April,Ramzan Starts,1.0
2023-04-23,1,20,25,24.6,Sunday,April,Normal Day,
2023-04-24,1,15,24,11.3,Monday,April,Normal Day,
2023-04-25,1,18,21,29.3,Tuesday,April,Normal Day,
2023-04-26,1,47,15,3.5,Wednesday,April,Normal Day,
2023-04-27,1,2,28,26.6,Thursday,April,Normal Day,
2023-04-28,1,29,29,28.4,Friday,April,Normal Day,
2023-04-29,1,13,22,27.0,Saturday,April,Normal Day,
2023-04-30,1,4,17,17.2,Sunday,April,Normal Day,
2023-05-01,1,42,26,14.8,Monday,May,Normal Day,
2023-05-02,1,45,26,32.7,Tuesday,May,Eid-ul-Fitr,1.0
2023-05-03,1,10,27,8.1,Wednesday,May,Normal Day,
2023-05-04,1,31,16,18.3,Thursday,May,Normal Day,
2023-05-05,1,41,17,22.3,Friday,May,Normal Day,
2023-05-06,1,8,19,23.2,Saturday,May,Normal Day,
2023-05-07,1,3,25,7.3,Sunday,May,Normal Day,
2023-05-08,1,48,22,21.7,Monday,May,Normal Day,
2023-05-09,1,46,24,27.0,Tuesday,May,Normal Day,
2023-05-10,1,9,21,2.4,Wednesday,May,Normal Day,
2023-05-11,1,30,21,30.0,Thursday,May,Normal Day,
2023-05-12,1,11,26,1.7,Friday,May,Normal Day,
2023-05-13,1,35,21,12.2,Saturday,May,Normal Day,
2023-05-14,1,37,29,1.3,Sunday,May,Normal Day,
2023-05-15,1,42,22,3.3,Monday,May,Normal Day,
2023-05-16,1,13,15,30.0,Tuesday,May,Buddha Purnima,1.0
2023-05-17,1,36,18,12.2,Wednesday,May,Normal Day,
2023-05-18,1,13,27,14.4,Thursday,May,Normal Day,
2023-05-19,1,12,20,7.7,Friday,May,Normal Day,
2023-05-20,1,37,23,19.9,Saturday,May,Normal Day,
2023-05-21,1,10,27,19.8,Sunday,May,Normal Day,
2023-05-22,1,9,16,12.7,Monday,May,Normal Day,
2023-05-23,1,52,15,11.5,Tuesday,May,Normal Day,
2023-05-24,1,7,27,29.1,Wednesday,May,Normal Day,
2023-05-25,1,2,24,13.1,Thursday,May,Normal Day,
2023-05-26,1,23,26,16.6,Friday,May,Normal Day,
2023-05-27,1,39,28,9.9,Saturday,May,Normal Day,
2023-05-28,1,40,16,26.0,Sunday,May,Normal Day,
2023-05-29,1,39,21,13.5,Monday,May,Normal Day,
2023-05-30,1,21,17,17.2,Tuesday,May,Normal Day,
2023-05-31,1,23,24,8.9,Wednesday,May,Normal Day,
2023-06-01,1,29,16,32.4,Thursday,June,Normal Day,
2023-06-02,1,14,28,10.1,Friday,June,Normal Day,
2023-06-03,1,26,25,25.5,Saturday,June,Normal Day,
2023-06-04,1,51,21,14.5,Sunday,June,Normal Day,
2023-06-05,1,5,27,7.4,Monday,June,Normal Day,
2023-06-06,1,31,27,26.4,Tuesday,June,Normal Day,
2023-06-07,1,25,16,11.5,Wednesday,June,Normal Day,
2023-06-08,1,31,17,28.5,Thursday,June,Normal Day,
2023-06-09,1,50,25,30.1,Friday,June,Normal Day,
2023-06-10,1,20,21,28.3,Saturday,June,Normal Day,
2023-06-11,1,44,28,1.9,Sunday,June,Normal Day,
2023-06-12,1,17,18,26.0,Monday,June,Normal Day,
2023-06-13,1,45,27,14.0,Tuesday,June,Normal Day,
2023-06-14,1,2,28,28.8,Wednesday,June,Normal Day,
2023-06-15,1,25,15,21.2,Thursday,June,Normal Day,
2023-06-16,1,13,27,27.5,Friday,June,Normal Day,
2023-06-17,1,39,28,16.8,Saturday,June,Normal Day,
2023-06-18,1,28,19,17.9,Sunday,June,Normal Day,
2023-06-19,1,42,26,5.4,Monday,June,Normal Day,
2023-06-20,1,6,23,25.9,Tuesday,June,Normal Day,
2023-06-21,1,3,22,14.2,Wednesday,June,Normal Day,
2023-06-22,1,35,26,16.8,Thursday,June,Normal Day,
2023-06-23,1,18,29,25.9,Friday,June,Normal Day,
2023-06-24,1,11,23,20.0,Saturday,June,Normal Day,
2023-06-25,1,20,24,7.2,Sunday,June,Normal Day,
2023-06-26,1,5,28,19.7,Monday,June,Normal Day,
2023-06-27,1,19,23,13.8,Tuesday,June,Normal Day,
2023-06-28,1,22,29,15.8,Wednesday,June,Normal Day,
2023-06-29,1,19,21,1.7,Thursday,June,Eid-ul-Adha,1.0
2023-06-30,1,47,18,7.5,Friday,June,Normal Day,
2023-07-01,1,16,19,9.8,Saturday,July,Normal Day,
2023-07-02,1,24,15,23.6,Sunday,July,Normal Day,
2023-07-03,1,41,28,1.2,Monday,July,Normal Day,
2023-07-04,1,4,15,13.9,Tuesday,July,Normal Day,
2023-07-05,1,15,17,30.4,Wednesday,July,Normal Day,
2023-07-06,1,25,27,4.4,Thursday,July,Normal Day,
2023-07-07,1,44,28,17.3,Friday,July,Normal Day,
2023-07-08,1,35,22,26.0,Saturday,July,Normal Day,
2023-07-09,1,14,28,31.0,Sunday,July,Normal Day,
2023-07-10,1,49,16,24.7,Monday,July,Normal Day,
2023-07-11,1,19,18,23.9,Tuesday,July,Normal Day,
2023-07-12,1,38,16,27.2,Wednesday,July,Normal Day,
2023-07-13,1,36,28,15.1,Thursday,July,Normal Day,
2023-07-14,1,7,19,26.6,Friday,July,Normal Day,
2023-07-15,1,30,23,1.1,Saturday,July,Normal Day,
2023-07-16,1,19,15,30.4,Sunday,July,Normal Day,
2023-07-17,1,49,19,15.0,Monday,July,Normal Day,
2023-07-18,1,25,28,18.5,Tuesday,July,Guru Purnima,1.0
2023-07-19,1,16,29,9.0,Wednesday,July,Normal Day,
2023-07-20,1,47,23,24.6,Thursday,July,Normal Day,
2023-07-21,1,40,29,3.3,Friday,July,Normal Day,
2023-07-22,1,51,15,28.7,Saturday,July,Normal Day,
2023-07-23,1,8,23,27.3,Sunday,July,Normal Day,
2023-07-24,1,18,22,7.7,Monday,July,Normal Day,
2023-07-25,1,28,18,26.7,Tuesday,July,Normal Day,
2023-07-26,1,16,26,26.0,Wednesday,July,Normal Day,
2023-07-27,1,52,25,21.0,Thursday,July,Normal Day,
2023-07-28,1,19,24,12.8,Friday,July,Normal Day,
2023-07-29,1,42,19,9.5,Saturday,July,Normal Day,
2023-07-30,1,17,27,8.2,Sunday,July,Normal Day,
2023-07-31,1,45,19,11.0,Monday,July,Normal Day,
2023-08-01,1,13,25,29.7,Tuesday,August,Normal Day,
2023-08-02,1,7,26,3.3,Wednesday,August,Normal Day,
2023-08-03,1,27,20,27.3,Thursday,August,Normal Day,
2023-08-04,1,10,21,12.0,Friday,August,Normal Day,
2023-08-05,1,34,22,17.5,Saturday,August,Normal Day,
2023-08-06,1,36,29,26.2,Sunday,August,Normal Day,
2023-08-07,1,25,28,29.1,Monday,August,Normal Day,
2023-08-08,1,6,22,11.8,Tuesday,August,Normal Day,
2023-08-09,1,24,25,15.6,Wednesday,August,Normal Day,
2023-08-10,1,18,28,14.1,Thursday,August,Normal Day,
2023-08-11,1,23,27,1.2,Friday,August,Normal Day,
2023-08-12,1,6,16,10.3,Saturday,August,Normal Day,
2023-08-13,1,29,23,15.5,Sunday,August,Normal Day,
2023-08-14,1,25,21,14.0,Monday,August,Normal Day,
2023-08-15,1,17,18,23.9,Tuesday,August,Independence Day,1.0
2023-08-16,1,46,18,13.1,Wednesday,August,Normal Day,
2023-08-17,1,24,25,16.5,Thursday,August,Normal Day,
2023-08-18,1,11,22,14.5,Friday,August,Normal Day,
2023-08-19,1,26,18,24.5,Saturday,August,Normal Day,
2023-08-20,1,51,27,28.4,Sunday,August,Normal Day,
2023-08-21,1,34,29,17.8,Monday,August,Normal Day,
2023-08-22,1,28,20,26.1,Tuesday,August,Parsi New Year,1.0
2023-08-23,1,3,19,10.3,Wednesday,August,Normal Day,
2023-08-24,1,11,17,18.1,Thursday,August,Onam,1.0
2023-08-25,1,38,27,11.8,Friday,August,Normal Day,
2023-08-26,1,14,28,14.1,Saturday,August,Normal Day,
2023-08-27,1,51,24,24.2,Sunday,August,Normal Day,
2023-08-28,1,26,25,29.0,Monday,August,Normal Day,
2023-08-29,1,48,16,4.7,Tuesday,August,Normal Day,
2023-08-30,1,21,23,21.1,Wednesday,August,Normal Day,
2023-08-31,1,39,24,19.4,Thursday,August,Ganesh Chaturthi,1.0
2023-09-01,1,30,23,4.6,Friday,September,Normal Day,
2023-09-02,1,8,15,7.6,Saturday,September,Normal Day,
2023-09-03,1,51,24,10.8,Sunday,September,Normal Day,
2023-09-04,1,20,17,6.1,Monday,September,Normal Day,
2023-09-05,1,48,22,8.6,Tuesday,September,Normal Day,
2023-09-06,1,32,20,9.4,Wednesday,September,Normal Day,
2023-09-07,1,22,19,11.5,Thursday,September,Normal Day,
2023-09-08,1,7,19,24.8,Friday,September,Normal Day,
2023-09-09,1,9,20,19.1,Saturday,September,Normal Day,
2023-09-10,1,45,29,32.4,Sunday,September,Normal Day,
2023-09-11,1,1,21,14.1,Monday,September,Normal Day,
2023-09-12,1,29,15,24.9,Tuesday,September,Normal Day,
2023-09-13,1,8,23,28.7,Wednesday,September,Normal Day,
2023-09-14,1,4,17,22.5,Thursday,September,Normal Day,
2023-09-15,1,35,18,14.0,Friday,September,Normal Day,
2023-09-16,1,3,24,24.9,Saturday,September,Normal Day,
2023-09-17,1,45,15,7.3,Sunday,September,Normal Day,
2023-09-18,1,40,27,11.3,Monday,September,Normal Day,
2023-09-19,1,7,25,18.3,Tuesday,September,Muharram,1.0
2023-09-20,1,27,24,19.2,Wednesday,September,Normal Day,
2023-09-21,1,1,17,1.5,Thursday,September,Normal Day,
2023-09-22,1,27,16,31.0,Friday,September,Normal Day,
2023-09-23,1,16,16,23.1,Saturday,September,Normal Day,
2023-09-24,1,38,28,16.7,Sunday,September,Normal Day,
2023-09-25,1,7,15,30.7,Monday,September,Normal Day,
2023-09-26,1,44,22,14.9,Tuesday,September,Normal Day,
2023-09-27,1,23,17,32.2,Wednesday,September,Normal Day,
2023-09-28,1,41,17,17.2,Thursday,September,Normal Day,
2023-09-29,1,11,20,4.5,Friday,September,Normal Day,
2023-09-30,1,42,27,25.3,Saturday,September,Normal Day,
2023-10-01,1,33,22,22.5,Sunday,October,Normal Day,
2023-10-02,1,50,27,25.5,Monday,October,Mahatma Gandhi Jayanti,1.0
2023-10-03,1,36,29,31.2,Tuesday,October,Normal Day,
2023-10-04,1,37,23,25.6,Wednesday,October,Normal Day,
2023-10-05,1,41,23,20.4,Thursday,October,Normal Day,
2023-10-06,1,17,18,28.2,Friday,October,Normal Day,
2023-10-07,1,35,28,22.3,Saturday,October,Normal Day,
2023-10-08,1,48,19,13.9,Sunday,October,Normal Day,
2023-10-09,1,5,16,29.1,Monday,October,Normal Day,
2023-10-10,1,48,25,7.9,Tuesday,October,Normal Day,
2023-10-11,1,32,23,23.7,Wednesday,October,Normal Day,
2023-10-12,1,3,22,29.0,Thursday,October,Normal Day,
2023-10-13,1,52,17,24.2,Friday,October,Normal Day,
2023-10-14,1,47,25,23.1,Saturday,October,Normal Day,
2023-10-15,1,35,26,24.9,Sunday,October,Normal Day,
2023-10-16,1,52,27,15.7,Monday,October,Normal Day,
2023-10-17,1,14,23,28.8,Tuesday,October,Normal Day,
2023-10-18,1,48,17,7.3,Wednesday,October,Normal Day,
2023-10-19,1,31,23,4.9,Thursday,October,Dussehra,1.0
2023-10-20,1,31,16,9.9,Friday,October,Normal Day,
2023-10-21,1,17,26,17.8,Saturday,October,Normal Day,
2023-10-22,1,24,24,17.1,Sunday,October,Normal Day,
2023-10-23,1,52,23,27.1,Monday,October,Normal Day,
2023-10-24,1,23,29,13.7,Tuesday,October,Normal Day,
2023-10-25,1,18,22,16.3,Wednesday,October,Normal Day,
2023-10-26,1,50,23,1.2,Thursday,October,Normal Day,
2023-10-27,1,14,19,13.9,Friday,October,Normal Day,
2023-10-28,1,50,25,21.5,Saturday,October,Normal Day,
2023-10-29,1,15,25,1.3,Sunday,October,Normal Day,
2023-10-30,1,15,16,9.8,Monday,October,Normal Day,
2023-10-31,1,6,22,7.5,Tuesday,October,Normal Day,
2023-11-01,1,27,26,2.1,Wednesday,November,Normal Day,
2023-11-02,1,15,29,16.1,Thursday,November,Normal Day,
2023-11-03,1,50,20,6.6,Friday,November,Normal Day,
2023-11-04,1,36,22,24.6,Saturday,November,Normal Day,
2023-11-05,1,8,25,27.9,Sunday,November,Normal Day,
2023-11-06,1,15,19,18.3,Monday,November,Normal Day,
2023-11-07,1,3,24,32.2,Tuesday,November,Normal Day,
2023-11-08,1,47,16,15.2,Wednesday,November,Normal Day,
2023-11-09,1,13,20,17.2,Thursday,November,Normal Day,
2023-11-10,1,41,19,32.5,Friday,November,Normal Day,
2023-11-11,1,34,26,8.2,Saturday,November,Normal Day,
2023-11-12,1,24,27,31.0,Sunday,November,Diwali,1.0
2023-11-13,1,40,26,2.2,Monday,November,Normal Day,
2023-11-14,1,32,19,15.1,Tuesday,November,Normal Day,
2023-11-15,1,32,27,3.0,Wednesday,November,Normal Day,
2023-11-16,1,30,15,24.1,Thursday,November,Normal Day,
2023-11-17,1,52,16,20.3,Friday,November,Normal Day,
2023-11-18,1,49,22,23.4,Saturday,November,Normal Day,
2023-11-19,1,13,27,12.8,Sunday,November,Normal Day,
2023-11-20,1,1,28,12.6,Monday,November,Normal Day,
2023-11-21,1,34,27,2.3,Tuesday,November,Normal Day,
2023-11-22,1,15,17,12.0,Wednesday,November,Normal Day,
2023-11-23,1,44,24,30.5,Thursday,November,Normal Day,
2023-11-24,1,14,17,12.9,Friday,November,Normal Day,
2023-11-25,1,29,22,27.4,Saturday,November,Normal Day,
2023-11-26,1,34,22,27.8,Sunday,November,Normal Day,
2023-11-27,1,18,16,12.7,Monday,November,Normal Day,
2023-11-28,1,7,22,21.0,Tuesday,November,Normal Day,
2023-11-29,1,29,25,3.9,Wednesday,November,Normal Day,
2023-11-30,1,31,27,4.1,Thursday,November,Normal Day,
2023-12-01,1,25,27,2.4,Friday,December,Normal Day,
